,Position,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Agility,Balance,Marking,Positioning,Sprint_Speed,Vision,Finishing,Player_Height
7173,3,76,71,70,76,70,76,73,69,68,76,77,72,66,184
7174,2,86,76,70,79,47,64,79,80,38,70,89,70,79,170
7175,1,83,73,68,73,46,67,82,73,40,79,86,74,77,180
7176,1,91,74,58,75,40,76,90,80,36,73,91,60,77,175
7177,2,88,74,71,82,34,62,90,85,47,75,86,72,68,172
7178,2,79,73,74,79,39,63,85,88,43,73,79,76,73,175
7179,2,85,71,72,79,38,69,86,80,39,68,84,71,70,167
7180,4,87,58,70,73,69,76,79,74,70,70,86,65,50,179
7181,1,69,76,67,70,38,84,53,45,35,77,76,71,74,191
7182,5,80,37,58,67,76,74,73,61,75,33,83,36,33,185
7183,4,91,56,67,71,68,79,67,64,67,72,93,65,50,184
7184,2,87,66,70,78,34,56,80,79,30,70,83,72,69,178
7185,2,76,73,72,77,62,75,71,78,64,77,76,76,74,190
7186,1,92,73,62,78,38,69,88,79,38,74,92,58,75,175
7187,3,82,69,70,74,70,82,66,76,72,66,86,68,63,180
7188,1,93,76,53,76,24,70,87,71,18,76,93,53,81,183
7189,3,80,73,74,78,65,75,86,86,63,70,80,75,69,172
7192,5,70,59,70,72,74,80,73,65,71,63,73,69,55,183
7199,1,71,77,65,73,37,67,70,63,35,80,70,71,78,185
7200,4,76,43,69,74,74,67,76,73,74,68,77,59,34,176
7205,1,86,78,62,71,40,80,79,77,26,77,86,60,83,185
7206,2,87,70,67,79,53,77,90,90,52,74,85,70,70,177
7207,4,87,58,71,79,67,63,87,78,67,72,86,72,56,175
7208,4,79,77,77,76,64,71,76,74,65,73,79,72,72,185
7209,2,94,69,61,78,37,59,89,90,40,71,93,66,72,176
7210,5,84,38,52,57,73,82,73,64,70,50,88,48,30,188
7211,2,87,73,69,80,28,65,93,83,29,75,86,72,73,166
7212,2,87,72,64,75,34,73,74,62,58,79,91,66,75,180
7213,4,69,60,70,67,72,79,62,55,72,65,73,65,60,189
7214,2,70,78,74,77,49,70,71,73,36,74,71,69,74,180
7215,3,79,64,71,81,63,70,85,78,67,59,78,72,59,175
7216,2,91,70,65,81,42,69,93,75,38,71,91,65,68,174
7217,3,80,61,62,71,75,80,66,69,82,49,84,68,58,185
7218,3,72,50,63,71,72,85,70,75,74,57,72,64,47,176
7219,2,80,73,72,77,62,74,82,81,63,73,80,72,74,178
7220,4,90,65,71,72,69,72,73,61,66,69,90,65,62,185
7221,2,86,74,71,75,38,81,82,68,42,75,84,70,72,178
7222,2,93,67,68,79,34,58,86,89,32,70,93,66,65,175
7223,1,81,73,62,71,42,85,61,84,47,80,80,64,79,177
7224,2,80,70,72,77,63,65,79,66,68,69,78,73,69,180
7226,1,90,73,60,77,29,61,79,72,26,78,90,58,76,186
7227,2,93,71,65,76,34,70,83,78,43,74,93,71,74,175
7228,2,78,77,72,75,32,68,75,73,45,78,80,74,77,177
7229,5,75,39,60,64,75,78,65,53,74,34,82,48,35,190
7230,4,87,50,66,69,70,70,74,66,70,59,85,62,49,180
7231,4,80,71,70,74,70,74,72,63,72,68,81,66,72,184
7232,2,86,70,71,76,32,56,76,75,33,70,86,80,72,180
7233,2,88,65,68,76,59,72,79,77,54,74,86,73,67,176
7234,2,89,65,69,81,51,65,93,85,52,72,87,73,67,172
7235,3,77,70,74,78,72,74,76,70,71,70,77,75,64,181
7236,2,80,74,76,78,37,64,75,64,35,63,82,74,72,186
7237,5,74,34,64,63,77,74,62,66,73,50,75,70,33,191
7238,2,87,68,66,81,36,66,88,82,32,73,88,69,71,177
7239,2,82,66,68,82,39,57,87,84,40,68,76,72,70,173
7240,3,77,66,71,73,70,78,78,80,59,63,75,69,65,179
7241,3,75,64,69,74,75,83,67,69,73,75,82,75,59,185
7242,1,88,74,61,76,28,64,87,74,29,74,87,66,80,183
7243,5,73,41,61,65,75,76,61,55,76,48,77,54,34,191
7244,5,73,43,61,65,75,74,54,57,74,41,78,56,40,190
7245,4,88,57,70,75,69,65,80,74,68,70,89,65,57,176
7247,1,85,74,64,76,37,74,82,88,32,73,82,73,75,170
7248,2,83,68,71,80,34,57,87,80,34,70,81,75,65,172
7253,1,89,72,65,74,32,68,80,62,20,79,92,63,76,179
7255,1,72,74,70,73,63,82,70,52,60,76,76,76,72,187
7265,1,60,80,58,68,40,73,70,53,54,80,65,68,84,185
7266,5,67,52,68,66,75,75,72,69,75,59,70,63,53,182
7267,1,66,74,56,71,30,82,68,70,31,80,67,54,78,177
7274,2,85,92,91,95,34,65,91,95,20,93,80,95,95,170
7275,1,78,92,79,86,44,82,77,82,35,95,79,81,95,185
7276,1,97,88,80,92,36,77,92,83,26,92,97,82,93,182
7277,2,91,83,86,94,37,63,96,84,35,86,89,90,83,175
7278,3,76,86,93,88,64,78,79,78,68,88,76,94,82,181
7280,1,87,93,82,88,34,75,86,74,24,95,88,82,95,187
7283,1,70,91,83,83,47,83,71,70,50,94,74,87,94,188
7284,3,78,66,75,82,87,83,82,92,90,72,75,78,65,168
7285,2,88,87,82,86,43,69,86,78,50,91,90,83,88,183
7286,2,91,83,80,89,44,77,93,88,42,90,90,84,86,175
7288,3,65,73,76,73,86,90,61,66,85,75,69,80,64,185
7291,3,70,73,86,84,83,79,84,84,85,80,65,85,68,177
7292,5,78,60,71,72,91,84,61,53,92,47,88,65,52,193
7293,1,76,86,81,87,39,77,79,72,43,90,75,87,90,185
7294,2,90,87,81,90,45,75,91,91,38,91,91,83,91,175
7296,1,84,87,74,78,39,83,60,52,30,89,87,75,92,191
7297,3,53,81,91,81,71,68,63,71,71,76,52,90,77,183
7298,1,89,91,65,80,45,88,75,72,44,89,94,71,94,194
7299,2,91,82,79,87,45,66,94,93,47,91,88,82,85,170
7300,1,72,90,82,84,47,83,75,78,42,91,69,84,93,182
7301,2,75,86,89,84,70,77,80,79,72,87,73,90,83,179
7302,5,70,70,76,74,88,84,77,66,84,73,69,71,65,184
7304,5,61,38,65,68,88,88,59,56,90,39,65,51,29,187
7305,3,73,76,89,88,72,66,91,92,70,78,70,90,72,172
7306,4,84,61,80,81,82,76,78,74,83,77,85,80,55,178
7307,4,79,68,88,80,80,72,73,73,80,77,80,87,60,180
7308,3,71,81,86,86,65,83,73,67,59,80,77,89,75,191
7309,2,81,76,82,91,36,65,91,90,32,83,78,87,83,180
7311,3,64,61,87,91,79,67,91,94,78,78,60,89,60,165
7312,2,83,81,86,87,48,69,94,76,41,84,83,88,79,180
7313,5,81,53,75,74,89,81,69,67,89,68,81,74,51,183
7314,1,71,89,75,87,33,69,82,90,30,91,68,80,93,173
7315,3,81,69,85,88,77,78,88,79,76,77,82,86,72,180
7316,3,81,82,82,84,81,86,76,71,74,85,83,84,82,189
7317,2,67,84,83,80,56,71,73,71,47,96,67,85,88,185
7318,1,84,86,86,90,40,60,92,94,32,82,80,91,85,177
7320,1,86,87,67,81,39,77,75,85,34,91,87,71,91,185
7321,5,80,41,53,69,87,84,54,56,90,30,84,46,42,188
7322,5,56,59,77,73,89,77,61,62,90,57,64,80,57,191
7323,3,88,80,81,82,78,82,82,69,79,87,90,86,81,184
7324,2,81,79,81,90,38,60,92,88,45,80,79,84,81,179
7325,4,85,71,83,84,80,72,80,78,79,80,84,83,68,182
7327,2,80,76,83,91,54,67,94,92,49,83,77,84,77,173
7328,5,63,50,72,69,86,80,57,60,86,54,67,65,45,191
7329,3,61,70,77,78,82,82,65,65,83,75,62,81,64,191
7330,4,86,69,81,83,77,71,90,85,74,83,86,78,73,170
7331,3,42,62,79,80,82,75,67,50,84,77,43,83,67,189
7333,1,79,86,77,84,46,73,77,70,44,87,78,78,89,180
7334,2,93,76,79,88,30,60,91,84,29,85,93,81,75,180
7336,2,87,78,85,90,36,45,89,93,53,81,84,85,76,163
7337,3,67,69,78,78,85,83,64,64,86,70,68,75,63,188
7338,5,82,49,64,65,87,82,62,39,86,55,85,59,46,191
7339,5,81,28,51,65,87,85,51,34,90,35,87,52,22,187
7340,5,68,46,60,59,89,85,53,57,93,28,69,50,33,187
7341,3,63,72,86,90,70,66,91,90,67,75,55,85,68,174
7342,1,85,84,70,80,52,73,76,76,45,92,85,76,90,179
7343,5,53,54,72,72,86,78,67,66,87,59,54,71,40,183
7344,4,80,54,78,80,81,80,79,81,82,75,80,74,51,173
7345,3,55,67,86,81,73,73,77,72,67,69,50,88,64,180
7346,2,73,84,84,85,47,63,83,82,52,85,71,86,84,180
7347,2,84,80,82,88,35,63,87,89,34,83,82,84,78,175
7348,4,92,63,76,78,80,82,66,69,77,68,94,69,51,183
7349,3,65,80,85,86,73,72,77,77,76,82,65,86,80,180
7350,1,84,81,72,85,48,84,86,89,55,86,83,81,85,174
7351,5,72,41,64,70,87,79,61,59,89,31,74,70,25,189
7352,3,70,75,85,81,79,80,73,82,82,83,69,86,72,176
7353,1,80,84,84,87,52,72,92,83,43,89,80,85,84,176
7354,4,95,71,78,83,76,78,86,79,75,78,95,75,73,181
7355,2,63,74,87,87,52,53,84,89,58,86,57,90,72,173
7356,1,82,83,82,84,30,79,80,81,23,85,83,85,83,176
7357,2,87,78,84,87,39,55,93,93,50,80,83,86,77,167
7358,2,82,82,81,84,41,63,83,80,55,85,81,85,84,181
7360,2,83,84,79,86,43,69,87,88,45,86,77,83,86,176
7362,5,64,58,69,72,86,80,59,53,88,38,68,71,48,190
7363,3,67,62,69,74,87,83,69,66,87,67,68,67,50,183
7365,3,68,79,80,81,79,86,62,63,78,79,70,85,80,191
7366,2,90,84,79,84,43,77,84,75,45,83,93,81,83,186
7367,5,73,59,60,69,84,87,60,62,84,44,75,45,50,189
7368,1,66,86,70,76,51,79,68,57,45,93,68,75,89,185
7369,1,89,85,75,80,35,69,77,67,20,90,91,77,89,187
7370,1,77,78,79,89,59,78,85,86,55,82,77,83,78,181
7371,3,78,71,79,86,75,78,91,90,74,83,76,83,69,172
7372,4,93,71,76,81,77,82,78,75,74,80,94,74,68,184
7373,1,91,81,70,82,35,70,82,76,39,88,89,68,81,180
7374,2,82,78,79,84,45,66,78,75,39,82,86,81,81,188
7375,2,78,76,87,83,50,65,85,78,44,82,77,89,73,181
7376,5,77,70,81,80,83,76,76,77,86,73,77,78,60,180
7377,5,69,45,57,59,86,80,52,40,87,24,69,46,37,185
7378,2,88,81,78,85,45,67,87,73,44,80,88,77,81,185
7379,4,75,77,85,88,76,58,88,90,79,79,67,85,77,170
7380,2,80,76,83,88,46,64,85,84,48,81,79,85,77,180
7381,2,84,78,80,87,56,57,90,91,58,82,82,84,79,171
7382,3,69,74,80,79,79,78,79,84,77,70,68,80,69,181
7383,1,65,87,78,79,34,77,71,53,28,89,66,84,86,195
7385,3,78,74,74,80,82,87,72,79,85,74,79,76,67,183
7386,4,73,63,82,77,80,72,73,77,79,76,73,80,54,173
7387,5,64,35,57,58,87,76,59,45,90,29,67,55,34,187
7388,5,61,41,58,62,85,84,66,52,86,34,66,50,39,190
7389,3,77,75,80,86,79,79,84,88,79,79,76,79,75,175
7390,5,62,58,72,66,86,79,55,49,87,55,69,72,55,191
7391,3,78,84,81,80,67,78,75,80,71,83,81,83,81,178
7392,2,88,77,82,83,68,80,76,79,69,79,88,81,75,184
7393,2,90,81,79,85,38,68,84,79,36,84,89,82,81,183
7394,1,74,84,69,83,45,77,77,75,36,87,71,74,87,185
7395,4,79,54,79,80,81,80,75,77,83,78,81,81,44,181
7396,1,85,82,79,88,34,50,93,92,23,82,80,81,84,169
7397,2,63,76,87,85,57,59,75,83,58,77,62,87,77,183
7398,1,75,86,84,86,40,67,83,73,41,85,74,87,85,190
7399,1,82,84,77,87,39,70,91,91,34,90,81,80,88,170
7400,3,66,74,83,79,78,81,69,68,79,78,66,80,73,182
7401,2,69,81,85,85,43,76,76,84,51,85,70,88,83,181
7402,4,87,69,81,83,79,58,82,84,82,81,84,83,65,172
7403,5,58,61,71,68,85,78,57,35,86,64,64,72,65,194
7404,3,66,62,75,74,83,82,70,62,84,59,67,76,54,183
7405,1,82,85,79,86,35,63,90,72,39,84,86,81,89,176
7407,4,79,69,80,80,80,76,74,78,78,73,77,75,60,178
7409,5,50,55,69,70,85,87,50,41,87,61,53,70,48,194
7410,4,83,67,78,82,80,75,79,82,80,77,83,76,66,175
7411,3,63,79,86,80,71,72,67,77,70,80,59,87,74,176
7412,2,83,83,82,87,38,79,82,91,34,82,79,83,83,173
7413,4,76,74,82,87,79,82,83,90,80,81,76,82,66,172
7414,5,70,51,71,74,84,78,61,59,84,52,73,67,52,188
7415,2,82,80,81,83,43,62,80,75,40,80,81,81,77,182
7416,5,75,43,68,64,84,84,56,50,85,39,84,59,32,190
7417,3,70,69,83,88,69,70,87,84,70,72,65,84,61,176
7419,2,74,79,84,83,55,65,80,76,54,81,71,83,79,178
7420,5,66,55,76,72,84,76,67,73,85,62,63,72,46,178
7421,1,82,79,76,86,40,68,86,79,30,84,83,82,79,181
7422,1,85,83,78,87,49,74,90,87,42,84,85,84,85,171
7423,3,61,72,81,79,82,79,71,70,82,73,61,79,71,186
7424,4,92,64,76,79,78,84,81,78,77,80,92,75,63,180
7425,3,86,74,78,79,77,80,76,68,79,76,90,80,69,182
7426,2,82,76,82,86,59,63,88,82,55,80,80,83,75,171
7427,3,59,72,75,78,84,75,69,77,87,70,52,66,66,179
7428,1,84,81,72,86,39,73,91,87,45,87,82,77,84,175
7429,5,67,55,64,59,85,78,57,53,87,31,71,55,55,190
7430,1,69,83,65,77,36,69,68,75,45,91,68,72,87,181
7431,5,81,42,68,70,83,86,69,60,81,47,81,64,31,189
7433,1,71,86,76,86,30,71,84,86,35,86,67,74,87,177
7434,4,78,71,82,84,76,70,83,85,77,79,73,79,70,175
7435,4,77,54,68,71,84,79,70,68,85,62,77,63,53,184
7436,3,60,71,76,76,81,82,65,64,84,65,61,73,65,185
7437,2,91,81,74,85,48,73,87,81,65,81,91,75,79,175
7438,5,58,46,68,68,85,78,51,42,86,48,65,72,36,194
7439,1,73,85,79,80,42,86,75,83,22,86,70,82,86,179
7440,2,80,82,78,84,31,67,80,83,31,84,80,81,85,177
7442,2,81,76,82,87,51,61,91,94,58,81,78,84,79,170
7443,3,83,80,85,82,67,71,83,79,64,85,82,89,79,176
7444,4,81,65,77,79,78,79,78,77,76,70,83,70,55,180
7446,5,81,25,44,62,85,81,70,60,85,25,84,22,25,189
7447,1,85,80,79,83,56,74,84,83,51,84,85,84,80,177
7448,4,90,75,77,87,76,72,94,81,75,75,89,72,70,179
7449,5,68,49,55,63,84,87,37,31,85,49,70,60,55,196
7450,5,63,50,62,64,86,83,32,35,87,20,62,65,37,192
7451,3,72,71,77,82,80,79,78,86,82,77,68,77,73,175
7452,1,82,80,72,81,31,77,72,63,37,87,85,77,84,190
7453,4,92,64,73,80,78,71,80,69,82,77,91,72,60,186
7455,1,72,82,76,81,47,82,75,65,45,84,80,78,84,188
7457,2,81,84,78,83,63,84,79,61,58,84,82,79,86,188
7458,3,69,71,82,81,80,84,75,50,80,70,74,85,66,185
7459,4,83,61,77,80,79,73,82,78,79,76,85,75,61,172
7460,1,80,81,61,78,35,84,67,58,44,86,81,66,88,189
7461,2,82,75,78,79,77,81,71,66,75,86,84,77,79,183
7462,3,74,78,81,82,82,81,76,72,80,78,75,83,79,189
7463,4,85,52,69,79,81,75,84,72,78,70,88,66,46,183
7464,3,69,67,84,88,72,70,85,90,74,74,67,86,59,171
7465,2,93,77,77,86,36,56,89,80,42,77,93,76,75,178
7466,5,81,45,64,72,84,78,71,74,85,47,81,62,47,181
7467,3,72,81,77,81,80,85,72,85,80,83,71,82,83,183
7468,2,89,70,73,86,37,59,87,88,38,79,87,80,73,177
7469,4,96,67,71,82,75,75,85,82,74,75,96,68,67,183
7470,4,76,53,77,78,78,75,70,72,78,74,75,73,49,178
7471,5,83,50,69,71,83,82,69,63,83,64,84,59,48,186
7472,3,71,78,78,79,78,79,73,68,77,80,72,81,76,184
7473,3,78,76,80,82,71,79,78,79,68,78,76,80,76,180
7474,3,78,78,78,80,84,87,72,75,81,76,87,79,76,186
7475,2,80,76,80,85,52,66,91,88,56,80,76,82,74,175
7476,2,82,84,82,80,55,70,78,64,50,82,83,79,82,185
7477,4,87,65,81,83,74,71,84,86,71,77,87,78,52,171
7478,2,94,73,74,86,50,52,90,89,52,80,94,78,74,170
7479,3,62,78,88,81,53,52,72,81,59,74,62,86,73,181
7480,4,80,61,66,72,78,89,68,60,75,74,84,58,64,188
7481,5,80,51,60,61,82,87,62,48,86,40,81,48,46,188
7482,2,82,79,78,82,35,66,82,76,35,84,78,84,81,184
7483,2,86,83,75,81,48,80,74,71,48,79,88,74,85,185
7484,5,75,49,72,71,83,80,74,63,83,64,77,66,42,185
7485,2,66,75,80,88,59,59,81,90,58,77,62,81,76,176
7486,3,69,62,71,78,83,77,79,82,82,69,69,68,54,174
7487,2,91,76,76,84,49,72,88,79,45,81,91,77,74,176
7488,5,76,46,52,61,83,84,72,68,83,39,73,43,48,185
7489,2,71,72,81,88,69,72,84,91,66,72,69,87,70,179
7490,2,84,81,73,85,57,77,87,86,54,85,81,75,84,178
7491,5,81,30,66,69,83,78,63,65,83,51,85,60,26,188
7492,4,80,55,73,76,81,81,77,81,81,69,81,69,55,172
7497,4,83,68,76,76,79,82,80,78,80,62,84,71,61,181
7498,2,61,84,81,81,60,73,70,79,59,85,59,84,84,181
7499,2,78,79,82,82,59,67,87,86,66,81,74,78,78,179
7501,2,69,79,80,88,52,59,89,92,55,80,65,82,75,172
7503,2,83,67,79,85,74,60,91,87,75,79,81,83,66,173
7504,4,82,61,74,78,79,79,79,61,79,76,84,73,56,187
7506,2,89,77,73,87,34,75,87,79,30,76,90,76,78,180
7507,1,89,83,75,86,27,67,85,88,26,85,90,80,84,179
7508,5,67,49,71,65,84,83,66,63,83,51,67,65,42,185
7509,2,90,79,78,80,59,79,83,82,55,83,90,80,82,167
7510,3,66,68,72,73,82,83,61,73,82,67,68,73,60,185
7511,5,65,42,59,51,83,81,33,32,81,26,79,57,22,195
7512,4,83,73,82,78,77,73,75,70,77,75,84,78,63,181
7513,5,76,47,63,68,81,83,68,53,83,52,75,63,32,185
7514,5,72,45,67,66,83,79,61,58,84,54,71,66,39,186
7515,2,75,78,84,84,54,60,86,83,59,80,72,87,75,175
7516,2,77,74,83,84,58,62,85,83,65,76,75,86,73,178
7517,3,59,75,85,77,74,73,68,73,76,65,54,86,66,180
7518,3,63,78,79,82,74,71,71,67,70,81,60,82,79,189
7519,3,60,65,70,72,85,88,60,44,85,67,62,71,62,190
7520,5,81,43,62,68,81,81,60,66,78,47,90,58,39,186
7521,2,93,78,74,84,33,64,86,84,45,81,93,80,79,178
7523,1,83,78,73,83,53,80,79,73,45,83,81,74,80,181
7524,1,84,82,68,79,29,69,79,66,25,86,85,76,83,192
7525,3,64,72,74,74,82,85,66,58,81,75,66,72,73,192
7526,5,71,38,67,70,84,80,69,52,84,42,72,67,28,191
7528,2,67,76,81,86,50,60,86,86,50,82,58,83,74,179
7529,1,80,83,81,83,52,75,87,75,45,86,76,79,81,190
7530,2,73,75,80,84,48,66,84,83,46,77,69,82,73,185
7531,4,80,58,77,77,76,80,72,85,77,66,81,70,48,178
7532,5,76,62,72,67,83,78,56,60,84,56,78,66,54,189
7533,3,75,77,81,82,64,66,77,77,67,84,73,83,77,177
7534,2,81,79,76,79,64,74,81,78,64,83,81,74,78,186
7535,1,84,75,77,85,39,69,83,67,39,79,87,78,77,188
7536,3,65,79,79,79,82,82,81,77,80,78,65,80,75,180
7537,3,70,75,76,76,78,84,73,68,81,82,70,78,72,185
7538,4,84,67,76,81,77,75,85,81,76,76,83,73,64,173
7539,5,78,37,66,69,81,80,65,74,80,37,84,53,32,180
7540,2,82,73,79,80,69,69,81,81,71,80,82,79,72,173
7541,3,66,71,83,79,76,79,71,75,79,76,66,84,61,180
7543,2,90,79,70,86,43,68,93,92,31,78,88,70,79,174
7544,3,75,76,82,83,69,73,83,80,64,76,75,83,75,177
7545,4,86,58,75,78,78,70,75,74,77,75,87,73,52,178
7546,3,74,75,79,83,69,78,76,79,69,80,76,82,74,180
7547,3,67,64,74,75,80,85,72,73,77,70,69,75,61,180
7548,1,84,82,73,75,37,85,73,74,32,83,87,77,82,181
7549,3,75,75,81,85,66,71,84,83,68,78,73,84,76,175
7550,3,81,68,77,78,80,77,76,74,83,71,81,76,69,180
7551,4,80,49,69,73,82,80,67,65,82,60,82,64,40,187
7552,2,70,77,81,85,37,68,85,77,53,81,65,81,73,177
7553,1,58,84,71,78,29,71,64,67,32,86,59,75,86,186
7554,3,78,65,79,84,66,63,88,89,65,77,76,86,68,174
7556,2,79,76,78,86,47,68,85,84,45,72,80,82,76,174
7557,3,75,71,74,74,83,82,73,72,85,75,74,72,68,182
7559,3,70,67,81,85,63,62,90,82,66,72,62,82,62,178
7560,2,82,75,80,82,63,69,92,75,63,79,79,83,76,171
7561,2,53,86,86,86,50,60,78,76,52,80,51,84,84,180
7562,1,77,84,69,81,35,61,83,81,43,86,76,67,85,175
7563,3,76,75,80,80,76,79,76,81,73,78,72,79,69,177
7566,2,87,78,78,82,47,64,89,91,55,80,87,78,77,172
7567,3,65,81,79,78,76,74,68,67,78,76,65,78,77,184
7568,2,70,73,82,83,35,62,78,82,38,77,68,84,74,177
7569,3,77,66,77,81,75,71,88,87,74,70,74,73,60,169
7570,3,76,74,76,80,76,79,69,69,70,76,81,75,69,192
7572,3,81,75,81,85,70,61,85,79,69,78,79,84,72,180
7573,2,88,80,75,83,38,70,92,93,40,79,86,75,82,174
7574,1,87,80,73,85,35,68,82,79,26,79,87,77,80,184
7575,1,94,79,72,78,37,81,78,62,42,85,94,73,78,186
7577,1,86,82,75,85,52,68,80,83,44,84,86,76,84,180
7578,3,68,78,76,79,72,77,75,69,72,80,69,79,78,184
7579,1,83,77,64,77,39,82,72,65,38,84,89,64,82,187
7580,2,93,76,72,82,41,62,89,82,42,82,93,74,77,175
7581,2,86,79,76,82,36,68,84,75,24,77,87,76,76,179
7582,2,88,79,75,83,36,65,88,79,36,77,88,76,79,183
7584,2,78,73,81,80,72,77,79,86,70,78,79,84,72,186
7585,2,79,74,81,85,69,65,85,83,69,78,78,81,74,179
7586,3,78,77,82,79,71,71,75,73,67,78,80,81,78,180
7587,4,92,62,77,82,70,65,89,89,72,74,92,77,67,174
7588,2,94,67,73,85,41,53,92,93,46,77,92,76,73,170
7589,5,75,52,65,69,82,79,67,65,82,34,75,66,54,194
7590,2,84,74,77,84,56,76,77,73,50,77,83,78,70,186
7591,2,95,70,71,87,29,66,94,81,32,76,95,73,69,176
7593,1,90,79,72,83,30,74,84,80,27,80,90,77,82,179
7594,5,81,48,67,74,81,77,69,65,82,37,84,65,38,187
7595,2,86,75,73,85,32,62,89,84,25,74,86,75,75,174
7596,2,92,77,70,82,32,71,86,71,28,79,92,72,76,180
7597,4,73,65,80,80,77,69,78,78,78,75,71,78,58,175
7598,4,73,72,80,87,75,71,80,78,71,80,73,78,71,174
7599,3,71,75,80,84,69,68,83,80,70,77,68,83,71,174
7600,2,74,76,80,82,58,66,80,74,48,78,73,81,74,187
7601,1,88,80,67,81,38,76,91,72,23,81,87,68,84,177
7602,3,84,74,77,84,72,84,85,89,73,74,83,79,67,176
7603,3,74,50,72,73,79,78,66,67,76,43,74,74,39,184
7604,1,66,79,62,74,51,81,67,52,39,81,73,75,82,190
7605,4,82,61,74,81,75,71,86,67,74,73,83,76,63,183
7606,2,88,78,78,81,46,69,85,78,46,81,88,81,79,174
7608,3,74,64,79,80,78,77,79,81,79,74,74,77,61,184
7609,2,74,73,83,81,49,74,82,80,50,77,72,82,72,170
7610,5,85,51,66,71,82,77,63,60,84,70,89,62,59,187
7611,1,87,80,61,79,25,67,90,89,20,83,89,58,85,170
7612,2,84,68,76,82,65,64,83,83,65,78,82,79,69,178
7614,3,70,76,81,81,70,71,76,72,75,81,70,84,73,183
7616,2,71,84,78,74,73,80,69,83,69,81,71,81,80,176
7617,3,68,67,76,80,78,79,74,77,77,77,68,80,64,176
7619,3,76,74,79,81,68,73,76,76,62,78,74,79,75,182
7621,1,90,80,71,76,36,77,83,72,32,83,90,73,83,182
7622,3,65,71,80,77,76,72,79,86,80,68,63,79,66,171
7624,2,75,77,79,82,43,69,79,69,47,77,76,79,78,183
7626,4,82,67,79,75,73,75,76,74,72,68,83,73,65,177
7627,4,82,64,76,77,74,88,81,86,74,76,83,75,56,175
7628,4,84,66,73,76,76,79,78,78,76,70,83,64,64,183
7629,2,83,77,78,79,55,72,83,82,55,77,83,77,76,173
7630,2,84,64,73,77,77,79,68,74,77,84,87,73,64,185
7631,5,83,43,67,71,81,81,69,62,79,36,83,67,42,184
7632,3,74,67,74,79,79,75,86,90,80,68,72,74,61,166
7633,2,89,75,74,81,39,69,83,84,33,79,89,77,73,175
7634,4,84,60,75,77,75,79,76,77,78,73,83,73,52,178
7635,4,82,57,68,81,75,75,87,79,75,72,83,62,50,177
7636,3,83,64,72,75,80,84,67,64,81,65,86,73,66,191
7637,5,76,46,60,67,80,80,64,57,78,42,81,55,39,185
7638,1,88,80,63,75,39,81,77,68,36,81,92,65,85,185
7639,3,69,70,73,77,73,81,78,77,75,75,64,78,66,174
7640,3,66,75,75,75,78,84,66,60,76,71,69,75,71,193
7641,2,84,73,73,81,70,75,82,87,74,76,85,75,74,176
7642,2,83,77,78,82,48,71,78,88,54,77,83,82,76,178
7643,3,75,69,73,80,75,77,81,77,78,72,73,78,69,186
7644,5,82,37,57,65,80,79,73,62,80,33,86,40,33,185
7645,2,87,76,71,83,32,56,87,85,25,82,86,71,80,174
7646,3,75,74,75,76,75,81,74,71,76,75,75,77,77,182
7647,3,64,48,68,74,77,84,60,56,72,59,65,70,37,189
7648,2,85,78,74,84,32,69,85,78,32,79,86,75,78,183
7649,3,68,74,75,77,78,89,73,66,77,77,69,79,68,188
7650,5,81,39,57,59,80,79,50,56,81,25,82,56,30,188
7651,2,86,78,75,79,45,71,79,74,46,78,86,77,78,182
7652,5,75,45,55,65,80,80,60,55,78,34,80,49,40,187
7653,3,81,74,77,82,67,74,79,87,68,79,81,79,70,175
7654,2,85,72,73,85,37,64,90,86,42,75,85,79,74,176
7655,5,71,58,73,76,79,80,72,79,81,62,68,73,52,178
7656,2,91,72,72,84,37,65,92,85,38,74,90,77,75,174
7657,1,84,80,66,78,32,67,83,87,34,84,87,66,83,169
7658,3,73,65,72,76,77,79,81,76,79,64,73,71,59,180
7659,5,88,33,56,65,80,77,64,55,83,32,93,51,29,190
7661,1,83,76,73,78,55,83,80,78,51,80,87,74,79,178
7662,2,87,75,74,79,46,63,93,80,59,79,87,78,74,178
7663,1,80,78,66,78,41,77,75,72,36,83,83,70,82,180
7664,2,89,75,74,80,48,62,79,79,55,78,90,71,77,178
7665,2,88,73,73,83,30,64,90,83,34,77,87,74,72,177
7666,2,87,75,73,82,38,70,81,62,32,76,88,73,74,180
7667,3,70,76,72,76,77,81,65,68,75,76,73,76,76,184
7668,4,83,55,70,70,74,81,64,64,73,65,88,59,49,185
7669,2,73,76,81,83,39,51,89,87,51,69,71,85,71,169
7670,4,88,51,69,73,74,80,76,73,75,72,88,68,49,184
7671,2,91,69,70,87,25,61,93,87,28,72,90,71,65,173
7672,4,85,54,72,76,73,77,74,81,71,71,86,66,48,175
7673,3,69,69,72,73,79,82,66,76,74,68,68,72,66,185
7674,5,74,39,63,68,80,77,64,55,77,53,81,59,30,189
7675,4,86,66,67,74,75,79,64,77,74,69,88,60,56,185
7676,5,73,42,58,67,79,77,69,61,76,47,79,55,33,186
7677,3,81,72,79,83,67,69,88,81,67,75,84,80,69,180
7678,1,81,81,65,78,44,83,73,86,38,77,84,68,82,172
7679,2,89,70,74,83,35,60,92,82,32,76,89,79,70,175
