,Name,Rat,Position,Version,Price,Skils,Weak_Foot,WR,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Height,Popularity,Base_Stats,Game_Stats,Agility,Balance,Marking,Positioning,Sprint_Speed,Vision,Finishing
Average (72kg)",92,398,1805,89,90,40,71,93,66,72
7210,Ike Opara,75,CB,,850,2,2,M \ H,84,38,52,57,73,82,"188cm | 6'2""
High & Average (82kg)",387,386,1790,73,64,70,50,88,48,30
7211,Darwin Quintero,75,CAM,,700,4,3,H \ M,87,73,69,80,28,65,"166cm | 5'5""
Short & Lean- (66kg)",31,402,1914,93,83,29,75,86,72,73
7212,Lago Júnior,75,LM,,650,4,4,M \ L,87,72,64,75,34,73,"180cm | 5'11""
Lean (79kg)",64,405,1827,74,62,58,79,91,66,75
7213,Christopher Trimmel,75,RB,,650,3,3,H \ M,69,60,70,67,72,79,"189cm | 6'2""
High & Average (82kg)",36,417,1961,62,55,72,65,73,65,60
7214,Daniel Didavi,75,CAM,,700,3,3,M \ M,70,78,74,77,49,70,"180cm | 5'11""
Average (77kg)",83,418,2028,71,73,36,74,71,69,74
7215,Darlington Nagbe,75,CM,,700,4,4,H \ H,79,64,71,81,63,70,"175cm | 5'9""
Average (75kg)",59,428,2041,85,78,67,59,78,72,59
7216,Fabián Castillo,75,LM,,0,4,4,M \ L,91,70,65,81,42,69,"174cm | 5'9""
Average (74kg)",14,418,1938,93,75,38,71,91,65,68
7217,Dominik Kohr,75,CDM,,8.6K,3,3,M \ M,80,61,62,71,75,80,"185cm | 6'1""
High & Average (81kg)",115,429,1950,66,69,82,49,84,68,58
7218,Ben Pearson,75,CDM,,7.5K,3,3,M \ H,72,50,63,71,72,85,"176cm | 5'9""
Lean (71kg)",49,413,1900,70,75,74,57,72,64,47
7219,Ryan Christie,75,CAM,,650,3,4,H \ H,80,73,72,77,62,74,"178cm | 5'10""
Lean (71kg)",41,438,2079,82,81,63,73,80,72,74
7220,Johan Mojica,75,LB,,0,3,2,H \ L,90,65,71,72,69,72,"185cm | 6'1""
High & Average+ (73kg)",0,439,2037,73,61,66,69,90,65,62
7221,Felipe Pardo,75,RM,,650,3,4,H \ M,86,74,71,75,38,81,"178cm | 5'10""
Stocky (80kg)",25,425,1984,82,68,42,75,84,70,72
7222,Georges-Kévin Nkoudou,75,LM,,750,3,4,M \ L,93,67,68,79,34,58,"175cm | 5'9""
Lean (72kg)",71,399,1872,86,89,32,70,93,66,65
7223,Alfredo Morelos,75,ST,,650,3,4,H \ M,81,73,62,71,42,85,"177cm | 5'10""
Stocky (79kg)",47,414,1894,61,84,47,80,80,64,79
7224,Bernard Mensah,75,CAM,,1.2K,4,3,H \ M,80,70,72,77,63,65,"180cm | 5'11""
Lean (65kg)",39,427,1982,79,66,68,69,78,73,69
7225,Alexander Nübel,75,GK,,10K,1,5,M \ M,75,65,71,85,48,76,"193cm | 6'4""
High & Average (86kg)",99,420,855,34,58,23,10,46,22,18
7226,Kevin Lasagna,75,ST,,6K,3,3,H \ M,90,73,60,77,29,61,"186cm | 6'1""
High & Average+ (80kg)",98,390,1819,79,72,26,78,90,58,76
7227,Gyrano Kerk,75,RW,,650,3,2,H \ M,93,71,65,76,34,70,"175cm | 5'9""
Average (68kg)",99,409,1868,83,78,43,74,93,71,74
7228,Cesinha,75,CAM,,700,4,5,H \ M,78,77,72,75,32,68,"177cm | 5'10""
Lean (74kg)",52,402,1903,75,73,45,78,80,74,77
7229,Moussa Niakhaté,75,CB,,1.5K,2,3,M \ M,75,39,60,64,75,78,"190cm | 6'3""
High & Average (86kg)",95,391,1763,65,53,74,34,82,48,35
7230,Cristian Borja,75,LB,,0,3,2,M \ H,87,50,66,69,70,70,"180cm | 5'11""
Lean (66kg)",54,412,1853,74,66,70,59,85,62,49
7231,Pedraza,75,LB,,950,3,2,H \ M,80,71,70,74,70,74,"184cm | 6'0""
Lean (73kg)",29,439,2031,72,63,72,68,81,66,72
7232,Zelimkhan Bakaev,75,CAM,,650,3,2,H \ M,86,70,71,76,32,56,"180cm | 5'11""
Average (77kg)",34,391,1801,76,75,33,70,86,80,72
7233,Junya Ito,75,RW,,1.1K,4,3,H \ M,88,65,68,76,59,72,"176cm | 5'9""
Lean (68kg)",70,428,1973,79,77,54,74,86,73,67
7234,Luis Sinisterra,75,LW,,650,4,4,H \ H,89,65,69,81,51,65,"172cm | 5'8""
Average (60kg)",95,420,1970,93,85,52,72,87,73,67
7235,Gedson Fernandes,75,CM,,6.3K,3,3,H \ H,77,70,74,78,72,74,"181cm | 5'11""
Lean (71kg)",295,445,2106,76,70,71,70,77,75,64
7236,Dominik Szoboszlai,75,CAM,,0,4,4,M \ L,80,74,76,78,37,64,"186cm | 6'1""
High & Average (74kg)",256,409,1948,75,64,35,63,82,74,72
7237,Jordan Torunarigha,75,CB,,850,2,2,H \ M,74,34,64,63,77,74,"191cm | 6'3""
High & Average+ (80kg)",732,386,1755,62,66,73,50,75,70,33
7238,Moussa Djenepo,75,LM,,1K,3,3,H \ M,87,68,66,81,36,66,"177cm | 5'10""
Lean (65kg)",61,404,1897,88,82,32,73,88,69,71
7239,Takefusa Kubo,75,RM,,0,4,4,H \ M,82,66,68,82,39,57,"173cm | 5'8""
Lean (67kg)",127,394,1848,87,84,40,68,76,72,70
7240,Nicolás Domínguez,75,CM,,900,3,4,H \ H,77,66,71,73,70,78,"179cm | 5'10""
Lean (73kg)",57,435,2026,78,80,59,63,75,69,65
7241,Weston McKennie,75,CM,,850,3,3,M \ M,75,64,69,74,75,83,"185cm | 6'1""
High & Average (84kg)",348,440,2069,67,69,73,75,82,75,59
7242,Myron Boadu,75,ST,,750,3,5,H \ L,88,74,61,76,28,64,"183cm | 6'0""
Lean (67kg)",269,391,1825,87,74,29,74,87,66,80
7243,Sebastiaan Bornauw,75,CB,,1K,2,3,M \ M,73,41,61,65,75,76,"191cm | 6'3""
High & Average+ (83kg)",100,391,1777,61,55,76,48,77,54,34
7244,Jean-Clair Todibo,75,CB,,0,3,2,M \ M,73,43,61,65,75,74,"190cm | 6'3""
High & Average (81kg)",332,391,1778,54,57,74,41,78,56,40
7245,Adrià Giner Pedrosa,75,LB,,650,3,3,M \ M,88,57,70,75,69,65,"176cm | 5'9""
Average (69kg)",65,424,1949,80,74,68,70,89,65,57
7246,Johan Mojica,75,LB,,0,3,2,H \ L,90,65,71,72,69,72,"185cm | 6'1""
High & Average+ (73kg)",176,439,2037,73,61,66,69,90,65,62
7247,Obafemi Martins,75,ST,,0,3,4,H \ M,85,74,64,76,37,74,"170cm | 5'7""
Short and Balanced (70kg)",41,410,1942,82,88,32,73,82,73,75
7248,Pedro Victor Delmino da Silva,75,CAM,,2K,4,4,H \ M,83,68,71,80,34,57,"172cm | 5'8""
Lean (65kg)",122,393,1891,87,80,34,70,81,75,65
7249,Obafemi Martins,75,ST,,10K,3,4,H \ M,85,74,64,76,37,74,"170cm | 5'7""
Short and Balanced (70kg)",177,410,1942,82,88,32,73,82,73,75
7250,Sergiño Dest,75,RB,,800,4,4,H \ L,87,58,71,79,67,63,"175cm | 5'9""
Average (62kg)",420,425,1959,87,78,67,72,86,72,56
7251,Jean-Clair Todibo,75,CB,,10K,3,2,M \ M,73,43,61,65,75,74,"190cm | 6'3""
High & Average (81kg)",71,391,1778,54,57,74,41,78,56,40
7252,Luis Javier Suárez,75,ST,,700,3,4,H \ M,86,78,62,71,40,80,"185cm | 6'1""
High & Average (74kg)",76,417,1940,79,77,26,77,86,60,83
7253,Martínez,75,ST,,0,3,3,H \ L,89,72,65,74,32,68,"179cm | 5'10""
Lean (74kg)",32,400,1892,80,62,20,79,92,63,76
7254,Takefusa Kubo,75,RM,,3.2K,4,4,H \ M,82,66,68,82,39,57,"173cm | 5'8""
Lean (67kg)",-125,394,1848,87,84,40,68,76,72,70
7255,Lucas Pratto,75,ST,,10K,3,3,H \ M,72,74,70,73,63,82,"187cm | 6'2""
High & Stocky (91kg)",29,434,2074,70,52,60,76,76,76,72
7256,Martínez,75,ST,,0,3,3,H \ L,89,72,65,74,32,68,"179cm | 5'10""
Lean (74kg)",14,400,1892,80,62,20,79,92,63,76
7257,Dominik Szoboszlai,75,CAM,,700,4,4,M \ L,80,74,76,78,37,64,"186cm | 6'1""
High & Average (74kg)",319,409,1948,75,64,35,63,82,74,72
7258,Dominik Kohr,75,CDM,,650,3,3,M \ M,80,61,62,71,75,80,"185cm | 6'1""
High & Average (81kg)",27,429,1950,66,69,82,49,84,68,58
7259,Johan Mojica,75,LB,,10K,3,2,H \ L,90,65,71,72,69,72,"185cm | 6'1""
High & Average+ (73kg)",16,439,2037,73,61,66,69,90,65,62
7260,Cristian Borja,75,LB,,650,3,2,M \ H,87,50,66,69,70,70,"180cm | 5'11""
Lean (66kg)",31,412,1853,74,66,70,59,85,62,49
7261,Jean-Clair Todibo,75,CB,,2.2K,3,2,M \ M,73,43,61,65,75,74,"190cm | 6'3""
High & Average (81kg)",93,391,1778,54,57,74,41,78,56,40
7262,Ben Pearson,75,CDM,,650,3,3,M \ H,72,50,63,71,72,85,"176cm | 5'9""
Lean (71kg)",38,413,1900,70,75,74,57,72,64,47
7263,Gedson Fernandes,75,CM,,0,3,3,H \ H,77,70,74,78,72,74,"181cm | 5'11""
Lean (71kg)",120,445,2106,76,70,71,70,77,75,64
7264,Kevin Lasagna,75,ST,,700,3,3,H \ M,90,73,60,77,29,61,"186cm | 6'1""
High & Average+ (80kg)",48,390,1819,79,72,26,78,90,58,76
7265,Michael Rangel,75,ST,,700,3,3,H \ M,60,80,58,68,40,73,"185cm | 6'1""
High & Average (80kg)",1,379,1843,70,53,54,80,65,68,84
7266,Malang Sarr,75,CB,,1.2K,2,2,L \ H,67,52,68,66,75,75,"182cm | 6'0""
Stocky (73kg)",158,403,1922,72,69,75,59,70,63,53
7267,Ábila,75,ST,,750,3,3,H \ L,66,74,56,71,30,82,"177cm | 5'10""
Stocky (93kg)",25,379,1800,68,70,31,80,67,54,78
7268,Gedson Fernandes,75,CM,,700,3,3,H \ H,77,70,74,78,72,74,"181cm | 5'11""
Lean (71kg)",1,445,2106,76,70,71,70,77,75,64
7269,Takefusa Kubo,75,RM,,3K,4,4,H \ M,82,66,68,82,39,57,"173cm | 5'8""
Lean (67kg)",18,394,1848,87,84,40,68,76,72,70
7270,Alexander Nübel,75,GK,,800,1,5,M \ M,75,65,71,85,48,76,"193cm | 6'4""
High & Average (86kg)",16,420,855,34,58,23,10,46,22,18
7271,Pedro Victor Delmino da Silva,75,CAM,,800,4,4,H \ M,83,68,71,80,34,57,"172cm | 5'8""
Lean (65kg)",18,393,1891,87,80,34,70,81,75,65
7272,Bernard Mensah,75,CAM,,700,4,3,H \ M,80,70,72,77,63,65,"180cm | 5'11""
Lean (65kg)",9,427,1982,79,66,68,69,78,73,69
7273,Fabián Castillo,75,LM,,650,4,4,M \ L,91,70,65,81,42,69,"174cm | 5'9""
Average (74kg)",12,418,1938,93,75,38,71,91,65,68
7274,Lionel Messi,93,RW,,311K,4,4,M \ L,85,92,91,95,34,65,"170cm | 5'7""
Messi (72kg)",8519,462,2261,91,95,20,93,80,95,95
7275,Robert Lewandowski,92,ST,,66K,4,4,H \ M,78,92,79,86,44,82,"185cm | 6'1""
Unique (81kg)",2677,461,2249,77,82,35,95,79,81,95
7276,Kylian Mbappé,91,ST,,920K,5,4,H \ L,97,88,80,92,36,77,"182cm | 6'0""
Unique (73kg)",2328,470,2221,92,83,26,92,97,82,93
7277,Neymar Jr,91,LW,,434K,5,5,H \ M,91,83,86,94,37,63,"175cm | 5'9""
Neymar (68kg)",4388,454,2217,96,84,35,86,89,90,83
7278,Kevin De Bruyne,91,CM,,56.5K,4,5,H \ H,76,86,93,88,64,78,"181cm | 5'11""
Unique (70kg)",3884,485,2337,79,78,68,88,76,94,82
7279,Jan Oblak,91,GK,,56K,1,3,M \ M,87,92,78,90,50,90,"188cm | 6'2""
Unique (87kg)",370,487,1044,67,49,27,11,60,65,11
7280,Cristiano Ronaldo,91,ST,,274K,5,4,H \ L,87,93,82,88,34,75,"187cm | 6'2""
CR7 (83kg)",10964,459,2247,86,74,24,95,88,82,95
7281,Manuel Neuer,90,GK,,46.75K,1,4,M \ M,88,88,91,88,56,89,"193cm | 6'4""
Unique (93kg)",1022,500,1160,51,35,17,12,60,70,13
7282,ter Stegen,90,GK,,46.25K,1,4,M \ M,88,85,88,90,43,88,"187cm | 6'2""
Unique (85kg)",185,482,1075,39,43,25,11,50,70,14
7283,Harry Kane,90,ST,,45.75K,3,5,H \ H,70,91,83,83,47,83,"188cm | 6'2""
Unique (89kg)",543,457,2242,71,70,50,94,74,87,94
7284,N'Golo Kanté,90,CDM,,180K,2,3,M \ H,78,66,75,82,87,83,"168cm | 5'6""
Unique (70kg)",8318,471,2209,82,92,90,72,75,78,65
7285,Heung Min Son,89,LM,,37K,4,5,H \ H,88,87,82,86,43,69,"183cm | 6'0""
Unique (78kg)",4602,455,2178,86,78,50,91,90,83,88
7286,Sadio Mané,89,LW,,38.75K,4,4,H \ M,91,83,80,89,44,77,"175cm | 5'9""
Unique (69kg)",2589,464,2220,93,88,42,90,90,84,86
7287,Ederson,89,GK,,37K,1,3,M \ M,87,82,93,88,64,88,"188cm | 6'2""
Unique (86kg)",635,502,1215,60,48,29,20,63,70,14
7288,Casemiro,89,CDM,,36.5K,2,3,H \ H,65,73,76,73,86,90,"185cm | 6'1""
Unique (84kg)",295,463,2236,61,66,85,75,69,80,64
7289,Thibaut Courtois,89,GK,,37K,1,3,M \ M,84,89,74,88,46,86,"199cm | 6'6""
Courtois (96kg)",446,467,972,62,45,20,13,52,44,14
7290,Alisson,89,GK,,38K,1,3,M \ M,86,86,84,89,52,90,"191cm | 6'3""
Unique (91kg)",596,487,1023,40,37,15,13,47,66,13
7291,Joshua Kimmich,89,CDM,,37K,3,4,H \ M,70,73,86,84,83,79,"177cm | 5'10""
Lean (75kg)",872,475,2308,84,84,85,80,65,85,68
7292,Virgil van Dijk,89,CB,,43.75K,2,3,M \ M,78,60,71,72,91,84,"193cm | 6'4""
Unique (92kg)",2470,456,2136,61,53,92,47,88,65,52
7293,Karim Benzema,89,CF,,36K,4,4,M \ M,76,86,81,87,39,77,"185cm | 6'1""
Average (81kg)",1366,446,2165,79,72,43,90,75,87,90
7294,Mohamed Salah,89,RW,,77.5K,4,3,H \ M,90,87,81,90,45,75,"175cm | 5'9""
Salah (71kg)",3042,468,2239,91,91,38,91,91,83,91
7295,Gianluigi Donnarumma,89,GK,,38.25K,1,3,M \ M,91,83,79,90,52,85,"196cm | 6'5""
Unique (90kg)",1788,480,1017,64,38,20,14,55,60,12
7296,Romelu Lukaku,88,ST,,27.75K,3,4,M \ M,84,87,74,78,39,83,"191cm | 6'3""
Unique (94kg)",2841,445,2096,60,52,30,89,87,75,92
7297,Toni Kroos,88,CM,,27.5K,3,5,M \ M,53,81,91,81,71,68,"183cm | 6'0""
Average (76kg)",212,445,2185,63,71,71,76,52,90,77
7298,Erling Haaland,88,ST,,28K,3,3,H \ H,89,91,65,80,45,88,"194cm | 6'4""
Unique (94kg)",4742,458,2134,75,72,44,89,94,71,94
7299,Raheem Sterling,88,LW,,27.5K,4,3,H \ M,91,82,79,87,45,66,"170cm | 5'7""
Unique (69kg)",2207,450,2128,94,93,47,91,88,82,85
7300,Luis Suárez,88,ST,,28K,3,4,H \ M,72,90,82,84,47,83,"182cm | 6'0""
Unique (83kg)",414,458,2241,75,78,42,91,69,84,93
7301,Bruno Fernandes,88,CAM,,28.5K,4,3,H \ H,75,86,89,84,70,77,"179cm | 5'10""
Unique (69kg)",4329,481,2365,80,79,72,87,73,90,83
7302,Sergio Ramos García,88,CB,,28.25K,3,3,H \ M,70,70,76,74,88,84,"184cm | 6'0""
Unique (82kg)",865,462,2293,77,66,84,73,69,71,65
7303,Keylor Navas,88,GK,,27.25K,1,3,M \ M,89,84,75,89,54,87,"185cm | 6'1""
High & Average (80kg)",318,478,1071,60,61,28,16,53,68,15
7304,Rúben Dias,87,CB,,20K,2,4,M \ H,61,38,65,68,88,88,"187cm | 6'2""
High & Average (82kg)",251,408,1920,59,56,90,39,65,51,29
7305,Luka Modric,87,CM,,20K,4,4,M \ M,73,76,89,88,72,66,"172cm | 5'8""
Lean (66kg)",668,464,2293,91,92,70,78,70,90,72
7306,Andrew Robertson,87,LB,,20.75K,3,2,H \ H,84,61,80,81,82,76,"178cm | 5'10""
Unique (64kg)",864,464,2175,78,74,83,77,85,80,55
7307,Trent Alexander-Arnold,87,RB,,20.5K,3,4,H \ M,79,68,88,80,80,72,"180cm | 5'11""
Unique (69kg)",365,467,2252,73,73,80,77,80,87,60
7308,Paul Pogba,87,CM,,20K,5,4,H \ M,71,81,86,86,65,83,"191cm | 6'3""
Unique (84kg)",2416,472,2290,73,67,59,80,77,89,75
7309,Jadon Sancho,87,RM,,19.75K,5,3,H \ M,81,76,82,91,36,65,"180cm | 5'11""
Unique (76kg)",654,431,2041,91,90,32,83,78,87,83
7310,Hugo Lloris,87,GK,,19.5K,1,1,M \ M,88,83,65,90,61,84,"188cm | 6'2""
Unique (82kg)",853,471,1027,55,54,29,10,62,50,10
7311,Marco Verratti,87,CM,,19.75K,4,4,M \ H,64,61,87,91,79,67,"165cm | 5'5""
Unique (60kg)",235,449,2232,91,94,78,78,60,89,60
7312,Ángel Di María,87,RW,,19.5K,5,2,H \ M,83,81,86,87,48,69,"180cm | 5'11""
Unique (69kg)",219,454,2212,94,76,41,84,83,88,79
7313,Marquinhos,87,CB,,32.25K,3,3,M \ H,81,53,75,74,89,81,"183cm | 6'0""
Average (75kg)",3497,453,2113,69,67,89,68,81,74,51
7314,Sergio Agüero,87,ST,,19.5K,4,4,H \ M,71,89,75,87,33,69,"173cm | 5'8""
Unique (70kg)",2369,424,2100,82,90,30,91,68,80,93
7315,Frenkie de Jong,87,CM,,19.5K,4,3,H \ M,81,69,85,88,77,78,"180cm | 5'11""
Unique (74kg)",3527,478,2270,88,79,76,77,82,86,72
7316,Leon Goretzka,87,CM,,20K,3,4,H \ M,81,82,82,84,81,86,"189cm | 6'2""
Unique (82kg)",4579,496,2340,76,71,74,85,83,84,82
7317,Thomas Müller,87,CAM,,20K,3,4,H \ H,67,84,83,80,56,71,"185cm | 6'1""
High & Average+ (76kg)",366,441,2168,73,71,47,96,67,85,88
7318,Paulo Dybala,87,CF,,19.5K,4,3,M \ M,84,86,86,90,40,60,"177cm | 5'10""
Unique (75kg)",2612,446,2187,92,94,32,82,80,91,85
7319,Wojciech Szczesny,87,GK,,19.75K,1,3,M \ M,86,82,73,88,49,87,"195cm | 6'5""
High & Average+ (90kg)",179,465,966,55,51,20,14,47,48,12
7320,Ciro Immobile,87,ST,,20K,3,4,H \ M,86,87,67,81,39,77,"185cm | 6'1""
Unique (85kg)",709,437,2104,75,85,34,91,87,71,91
7321,Milan Škriniar,86,CB,,12.5K,2,4,M \ H,80,41,53,69,87,84,"188cm | 6'2""
Unique (80kg)",921,414,1861,54,56,90,30,84,46,42
7322,Mats Hummels,86,CB,,11.75K,3,3,H \ H,56,59,77,73,89,77,"191cm | 6'3""
High & Average (96kg)",27,431,2090,61,62,90,57,64,80,57
7323,Marcos Llorente,86,CM,,13.5K,3,4,H \ M,88,80,81,82,78,82,"184cm | 6'0""
Lean (74kg)",5540,491,2284,82,69,79,87,90,86,81
7324,Riyad Mahrez,86,RW,,13.25K,5,4,M \ M,81,79,81,90,38,60,"179cm | 5'10""
Unique (67kg)",814,429,2062,92,88,45,80,79,84,81
7325,João Cancelo,86,RB,,13.5K,4,4,H \ M,85,71,83,84,80,72,"182cm | 6'0""
Unique (74kg)",1422,475,2254,80,78,79,80,84,83,68
7326,Samir Handanovic,86,GK,,13K,1,3,M \ M,81,81,65,87,47,92,"193cm | 6'4""
Unique (92kg)",127,453,952,47,36,25,12,50,41,10
7327,Bernardo Silva,86,CAM,,12.25K,4,3,H \ H,80,76,83,91,54,67,"173cm | 5'8""
Lean (64kg)",994,451,2161,94,92,49,83,77,84,77
7328,Aymeric Laporte,86,CB,,13K,2,3,M \ M,63,50,72,69,86,80,"191cm | 6'3""
Unique (85kg)",96,420,2015,57,60,86,54,67,65,45
7329,Rodrigo,86,CDM,,12.5K,3,4,M \ H,61,70,77,78,82,82,"191cm | 6'3""
High & Average (82kg)",103,450,2132,65,65,83,75,62,81,64
7330,Jordi Alba Ramos,86,LB,,14.5K,3,3,H \ M,86,69,81,83,77,71,"170cm | 5'7""
Unique (68kg)",480,467,2235,90,85,74,83,86,78,73
7331,Sergio Busquets Burgos,86,CDM,,11.75K,3,3,M \ M,42,62,79,80,82,75,"189cm | 6'2""
High & Average+ (76kg)",-156,420,2054,67,50,84,77,43,83,67
7332,Daniel Parejo Muñoz,86,CM,,12K,3,4,M \ M,50,83,90,81,71,69,"182cm | 6'0""
Lean (74kg)",-89,444,2204,63,72,70,82,49,89,83
7333,Gerard Moreno Balagueró,86,ST,,11.75K,3,4,H \ M,79,86,77,84,46,73,"180cm | 5'11""
Lean (77kg)",144,445,2140,77,70,44,87,78,78,89
7334,Kingsley Coman,86,LM,,13K,4,3,M \ M,93,76,79,88,30,60,"180cm | 5'11""
Unique (76kg)",1637,426,2031,91,84,29,85,93,81,75
7335,Koen Casteels,86,GK,,11.75K,1,2,M \ M,85,83,80,87,45,84,"197cm | 6'6""
High & Average (86kg)",690,464,930,50,43,11,15,46,42,15
7336,Lorenzo Insigne,86,LW,,11.75K,4,4,H \ M,87,78,85,90,36,45,"163cm | 5'4""
Unique (59kg)",1189,421,2052,89,93,53,81,84,85,76
7337,Fabinho,86,CDM,,13.25K,3,2,M \ H,67,69,78,78,85,83,"188cm | 6'2""
Unique (78kg)",426,460,2200,64,64,86,70,68,75,63
7338,Raphaël Varane,86,CB,,43.25K,2,3,M \ H,82,49,64,65,87,82,"191cm | 6'3""
Unique (81kg)",3522,429,1964,62,39,86,55,85,59,46
7339,Kalidou Koulibaly,86,CB,,12K,2,3,M \ H,81,28,51,65,87,85,"187cm | 6'2""
Unique (89kg)",1098,397,1744,51,34,90,35,87,52,22
7340,Giorgio Chiellini,86,CB,,12.5K,2,3,M \ H,68,46,60,59,89,85,"187cm | 6'2""
High & Average (85kg)",139,407,1919,53,57,93,28,69,50,33
7341,Thiago,86,CM,,12K,5,3,M \ M,63,72,86,90,70,66,"174cm | 5'9""
Average (70kg)",-66,447,2241,91,90,67,75,55,85,68
7342,Jamie Vardy,86,ST,,12K,3,4,H \ M,85,84,70,80,52,73,"179cm | 5'10""
Unique (74kg)",555,444,2161,76,76,45,92,85,76,90
7343,Thiago Silva,85,CB,,8.1K,2,3,M \ H,53,54,72,72,86,78,"183cm | 6'0""
Average (79kg)",205,415,2063,67,66,87,59,54,71,40
7344,Carvajal,85,RB,,8.6K,3,3,H \ M,80,54,78,80,81,80,"173cm | 5'8""
Unique (73kg)",253,453,2140,79,81,82,75,80,74,51
7345,Luiz Frello Filho Jorge,85,CM,,8.1K,3,3,M \ M,55,67,86,81,73,73,"180cm | 5'11""
Lean (68kg)",-240,435,2158,77,72,67,69,50,88,64
7346,Marco Reus,85,CAM,,7.9K,4,4,H \ M,73,84,84,85,47,63,"180cm | 5'11""
Unique (71kg)",324,436,2150,83,82,52,85,71,86,84
7347,Eden Hazard,85,LW,,8.2K,4,4,M \ M,84,80,82,88,35,63,"175cm | 5'9""
Unique (74kg)",491,432,2099,87,89,34,83,82,84,78
7348,Kyle Walker,85,RB,,12.25K,3,2,H \ H,92,63,76,78,80,82,"183cm | 6'0""
Unique (83kg)",2064,471,2212,66,69,77,68,94,69,51
7349,Ilkay Gündogan,85,CM,,7.9K,4,4,H \ M,65,80,85,86,73,72,"180cm | 5'11""
Average (80kg)",176,461,2237,77,77,76,82,65,86,80
7350,Lautaro Martínez,85,ST,,7.9K,4,4,H \ M,84,81,72,85,48,84,"174cm | 5'9""
Unique (72kg)",941,454,2180,86,89,55,86,83,81,85
7351,Stefan de Vrij,85,CB,,8.3K,2,4,M \ H,72,41,64,70,87,79,"189cm | 6'2""
Unique (78kg)",112,413,1896,61,59,89,31,74,70,25
7352,Jorge Resurrección,85,CM,,8.3K,3,4,M \ M,70,75,85,81,79,80,"176cm | 5'9""
Average (75kg)",201,470,2259,73,82,82,83,69,86,72
7353,Antoine Griezmann,85,ST,,8K,4,3,M \ M,80,84,84,87,52,72,"176cm | 5'9""
Unique (73kg)",1196,459,2286,92,83,43,89,80,85,84
7354,Achraf Hakimi,85,RB,,19.5K,3,4,H \ M,95,71,78,83,76,78,"181cm | 5'11""
Lean (73kg)",3726,481,2222,86,79,75,78,95,75,73
7355,David Silva,85,CAM,,8.3K,4,2,H \ M,63,74,87,87,52,53,"173cm | 5'8""
Average (67kg)",80,416,2088,84,89,58,86,57,90,72
7356,Memphis Depay,85,CF,,7.9K,5,3,H \ L,82,83,82,84,30,79,"176cm | 5'9""
Unique (78kg)",728,440,2111,80,81,23,85,83,85,83
7357,Alejandro Gómez,85,CAM,,9.8K,4,4,H \ M,87,78,84,87,39,55,"167cm | 5'6""
Short & Lean- (68kg)",771,430,2099,93,93,50,80,83,86,77
7358,Mikel Oyarzabal Ugarte,85,LW,,8.6K,3,3,H \ M,82,82,81,84,41,63,"181cm | 5'11""
Lean (79kg)",44,433,2089,83,80,55,85,81,85,84
7359,Yann Sommer,85,GK,,7.9K,1,4,M \ M,79,81,84,86,50,86,"183cm | 6'0""
Average (79kg)",-109,466,997,55,58,9,15,54,64,13
7360,Serge Gnabry,85,RM,,7.9K,4,4,H \ M,83,84,79,86,43,69,"176cm | 5'9""
Unique (77kg)",329,444,2110,87,88,45,86,77,83,86
7361,Péter Gulácsi,85,GK,,8K,1,2,M \ M,85,84,76,86,43,82,"191cm | 6'3""
High & Average (86kg)",153,456,935,41,42,25,11,44,44,10
7362,Leonardo Bonucci,85,CB,,7.9K,2,4,M \ H,64,58,69,72,86,80,"190cm | 6'3""
High & Average+ (85kg)",20,429,2048,59,53,88,38,68,71,48
7363,Wilfred Ndidi,85,CDM,,8K,3,4,M \ H,67,62,69,74,87,83,"183cm | 6'0""
Lean (74kg)",200,442,2139,69,66,87,67,68,67,50
7364,Kasper Schmeichel,85,GK,,7.8K,1,3,M \ M,84,78,80,90,47,83,"189cm | 6'2""
High & Stocky (89kg)",294,462,1010,61,47,14,13,51,59,12
7365,Sergej Milinkovic-Savic,85,CM,,0,4,5,H \ M,68,79,80,81,79,86,"191cm | 6'3""
High & Average (76kg)",192,473,2264,62,63,78,79,70,85,80
7366,Marcus Rashford,85,LM,,8.5K,5,3,H \ M,90,84,79,84,43,77,"186cm | 6'1""
Unique (70kg)",3571,457,2173,84,75,45,83,93,81,83
7367,Matthijs de Ligt,85,CB,,8K,2,3,M \ H,73,59,60,69,84,87,"189cm | 6'2""
Unique (89kg)",256,432,2001,60,62,84,44,75,45,50
7368,Edinson Cavani,85,ST,,8K,3,4,H \ H,66,86,70,76,51,79,"185cm | 6'1""
Unique (77kg)",216,428,2125,68,57,45,93,68,75,89
7369,Aubameyang,85,ST,,8.1K,4,4,M \ L,89,85,75,80,35,69,"187cm | 6'2""
Unique (80kg)",1281,433,2088,77,67,20,90,91,77,89
7370,Roberto Firmino,85,CF,,7.8K,5,4,H \ H,77,78,79,89,59,78,"181cm | 5'11""
Unique (76kg)",567,460,2224,85,86,55,82,77,83,78
7371,Nicolò Barella,84,CM,,5.2K,3,3,H \ H,78,71,79,86,75,78,"172cm | 5'8""
Short & Lean- (68kg)",1413,467,2267,91,90,74,83,76,83,69
7372,Theo Hernández,84,LB,,10.75K,3,3,H \ M,93,71,76,81,77,82,"184cm | 6'0""
Unique (81kg)",3098,480,2222,78,75,74,80,94,74,68
