,Name,Rat,Position,Version,Price,Skils,Weak_Foot,WR,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Height,Popularity,Base_Stats,Game_Stats,Age,Weight,Aggression,Balance,Ball_Control,Jumping,Long_Passing,Stamina
5745,Virgil van Dijk,90,CB,,33K,2,3,M \ M,76,60,71,72,91,86,"193cm | 6'4""
Unique (92kg)",4688,456,2144,30,92kg,83,53,77,90,86,75
5746,Mohamed Salah,90,RW,,23.5K,4,3,H \ M,93,86,81,90,45,75,"175cm | 5'9""
Salah (71kg)",4892,470,2237,29,71kg,63,91,89,69,75,85
5747,Sadio Mané,90,LW,,20K,4,4,H \ M,94,85,80,90,44,76,"175cm | 5'9""
Unique (69kg)",6687,469,2231,29,69kg,75,86,89,86,71,88
5748,Alisson,90,GK,,18.75K,1,3,M \ M,86,88,85,89,52,91,"191cm | 6'3""
Unique (91kg)",1911,491,1015,29,91kg,27,37,30,52,44,32
5749,Kylian Mbappé,90,ST,,45K,5,4,H \ L,96,86,78,91,39,76,"178cm | 5'10""
Unique (73kg)",15086,466,2189,23,73kg,62,82,90,77,70,86
5750,ter Stegen,90,GK,,20.75K,1,4,M \ M,88,85,88,90,43,88,"187cm | 6'2""
Unique (85kg)",1976,482,1073,29,85kg,43,43,30,79,63,35
5751,Sergio Agüero,89,ST,,19.75K,4,4,H \ M,78,90,77,88,33,73,"173cm | 5'8""
Unique (70kg)",2395,439,2150,33,70kg,65,91,89,78,64,78
5752,Sergio Ramos,89,CB,,35K,3,3,H \ M,71,70,76,74,88,85,"184cm | 6'0""
Unique (82kg)",2863,464,2300,35,82kg,90,66,83,93,83,81
5753,Manuel Neuer,89,GK,,17.25K,1,4,M \ M,87,87,91,89,56,86,"193cm | 6'4""
Unique (92kg)",1503,496,1145,35,92kg,29,35,46,77,59,43
5754,Karim Benzema,89,CF,,0,4,4,M \ L,74,85,81,87,40,76,"185cm | 6'1""
Average (81kg)",890,443,2160,34,81kg,63,69,90,79,73,78
5755,Casemiro,89,CDM,,20K,2,3,H \ H,65,73,76,73,86,91,"185cm | 6'1""
Unique (84kg)",905,464,2237,29,84kg,91,66,79,87,84,90
5756,Thibaut Courtois,89,GK,,19.5K,1,3,M \ M,84,89,74,88,46,85,"199cm | 6'6""
Courtois (96kg)",1379,466,971,29,96kg,23,45,23,68,35,38
5757,Sergio Agüero,89,ST,,10K,4,4,H \ M,78,90,77,88,33,73,"173cm | 5'8""
Unique (70kg)",439,439,2150,33,70kg,65,91,89,78,64,78
5758,Harry Kane,88,ST,,12.75K,3,4,H \ H,68,91,80,81,47,83,"188cm | 6'2""
Unique (89kg)",633,450,2209,28,89kg,81,73,84,79,83,84
5759,Raheem Sterling,88,LW,,16K,4,3,H \ M,93,81,79,90,45,67,"170cm | 5'7""
Unique (69kg)",2136,455,2128,27,69kg,59,94,88,57,69,79
5760,Ederson,88,GK,,10K,1,3,M \ M,86,82,93,88,64,86,"188cm | 6'2""
Unique (86kg)",1248,499,1169,28,86kg,38,48,40,66,59,41
5761,N'Golo Kanté,88,CDM,,19K,2,3,M \ H,77,66,76,81,86,82,"168cm | 5'6""
Unique (70kg)",11875,468,2200,30,70kg,90,92,80,77,79,96
5762,Joshua Kimmich,88,CDM,,12.5K,3,4,H \ M,71,72,86,84,81,79,"176cm | 5'9""
Lean (73kg)",1854,473,2294,26,73kg,89,84,85,79,86,95
5763,Toni Kroos,88,CM,,12.5K,3,5,M \ M,54,81,91,81,71,69,"183cm | 6'0""
Average (76kg)",266,447,2187,31,76kg,60,71,89,32,93,75
5764,Eden Hazard,88,LW,,16.5K,4,4,H \ M,88,82,83,92,35,66,"175cm | 5'9""
Unique (74kg)",3184,446,2150,30,74kg,54,93,91,56,81,82
5765,Paulo Dybala,88,CF,,14K,4,3,M \ M,85,85,84,91,43,63,"177cm | 5'10""
Unique (75kg)",2727,451,2212,28,75kg,48,90,94,75,75,78
5766,Samir Handanovic,88,GK,,11K,1,3,M \ M,88,85,73,89,53,89,"193cm | 6'4""
Unique (92kg)",345,477,962,37,92kg,25,36,16,78,40,41
5767,Kalidou Koulibaly,88,CB,,13.25K,2,3,M \ H,75,28,55,69,89,86,"187cm | 6'2""
Unique (89kg)",1226,402,1773,30,89kg,87,41,74,82,63,70
5768,Luka Modric,87,CM,,11.5K,4,4,H \ M,73,76,89,88,71,66,"172cm | 5'8""
Lean (66kg)",912,463,2292,36,66kg,62,92,90,68,89,84
5769,Ciro Immobile,87,ST,,13.5K,3,4,H \ M,84,88,67,83,39,77,"185cm | 6'1""
Unique (85kg)",841,438,2096,31,85kg,77,77,84,77,53,78
5770,Aubameyang,87,ST,,14K,4,4,H \ H,93,86,75,81,38,69,"187cm | 6'2""
Unique (80kg)",3969,442,2112,32,80kg,43,68,82,75,64,80
5771,Bruno Fernandes,87,CAM,,9K,4,4,H \ H,77,83,88,85,68,75,"179cm | 5'10""
Lean (69kg)",5509,476,2326,27,69kg,70,79,88,72,87,94
5772,Ángel Di María,87,RW,,13K,5,2,H \ M,83,81,85,87,48,68,"180cm | 5'11""
Unique (69kg)",377,452,2203,33,69kg,73,76,87,72,80,78
5773,Jadon Sancho,87,RM,,10K,5,3,H \ M,83,74,81,91,37,64,"180cm | 5'11""
Average (76kg)",-292,430,2015,21,76kg,44,90,91,51,68,77
5774,Heung Min Son,87,LM,,10K,4,5,H \ H,88,86,80,87,43,69,"183cm | 6'0""
Unique (78kg)",9327,453,2162,29,78kg,62,78,87,56,70,87
5775,Luis Suárez,87,ST,,0,3,4,H \ M,70,90,82,83,51,83,"182cm | 6'0""
Unique (86kg)",223,459,2248,34,86kg,87,78,84,69,77,78
5776,Trent Alexander-Arnold,87,RB,,25K,3,4,H \ M,80,66,87,80,80,71,"180cm | 5'11""
Unique (69kg)",260,464,2245,23,69kg,74,74,87,66,89,88
5777,Antoine Griezmann,87,ST,,12K,4,3,M \ M,79,85,84,88,57,72,"176cm | 5'9""
Unique (73kg)",2163,465,2314,30,73kg,73,83,89,90,82,86
5778,Aymeric Laporte,87,CB,,14K,2,3,M \ M,63,50,72,69,88,81,"189cm | 6'2""
Unique (85kg)",711,423,2025,27,85kg,81,60,78,76,80,74
5779,Wojciech Szczesny,87,GK,,9.5K,1,3,M \ M,86,82,73,88,49,87,"195cm | 6'5""
High & Average+ (90kg)",143,465,966,31,90kg,40,51,22,71,36,45
5780,Roberto Firmino,87,CF,,14.75K,5,4,H \ H,77,80,81,90,61,78,"181cm | 5'11""
Unique (76kg)",1734,467,2252,30,76kg,75,86,91,81,76,88
5781,Bernardo Silva,87,RW,,8K,4,3,H \ H,81,77,83,92,51,67,"173cm | 5'8""
Lean (64kg)",1173,451,2157,27,64kg,69,92,92,51,76,93
5782,Andrew Robertson,87,LB,,13K,3,2,H \ H,83,62,80,80,81,76,"178cm | 5'10""
Unique (64kg)",673,462,2160,27,64kg,85,74,82,62,76,95
5783,Fabinho,87,CDM,,12.5K,3,2,M \ H,67,69,79,77,85,83,"188cm | 6'2""
Unique (78kg)",1228,460,2208,28,78kg,86,65,82,75,83,88
5784,Keylor Navas,87,GK,,11.25K,1,3,M \ M,90,81,75,90,54,82,"185cm | 6'1""
High & Average (80kg)",351,472,1029,35,80kg,32,61,19,74,37,39
5785,Sergio Busquets,87,CDM,,13.25K,3,3,M \ M,42,62,80,81,83,77,"189cm | 6'2""
High & Average+ (76kg)",-231,425,2066,33,76kg,81,50,88,66,83,81
5786,Giorgio Chiellini,87,CB,,13.5K,2,3,M \ H,66,46,58,62,90,79,"187cm | 6'2""
High & Average (85kg)",254,401,1899,37,85kg,90,57,61,87,65,54
5787,Hugo Lloris,87,GK,,10.5K,1,1,M \ M,89,82,68,90,64,84,"188cm | 6'2""
Unique (82kg)",1685,477,1013,34,82kg,31,54,34,74,50,41
5788,Luis Suárez,87,ST,,10K,3,4,H \ M,70,90,82,83,51,83,"182cm | 6'0""
Average (86kg)",481,459,2248,34,86kg,87,78,84,69,77,78
5789,Thomas Müller,86,CAM,,6.8K,3,4,H \ H,68,82,82,78,56,71,"186cm | 6'1""
High & Average+ (75kg)",62,437,2149,32,75kg,62,71,82,77,78,86
5790,Jamie Vardy,86,ST,,8.7K,3,3,H \ H,88,85,66,79,55,75,"179cm | 5'10""
Unique (74kg)",2108,448,2143,34,74kg,87,75,81,79,48,79
5791,Paul Pogba,86,CM,,9K,5,4,H \ M,73,81,86,85,66,85,"191cm | 6'3""
Unique (84kg)",5089,476,2302,28,84kg,78,66,90,82,91,83
5792,Marco Verratti,86,CM,,8K,4,4,M \ H,64,60,85,90,79,67,"165cm | 5'5""
Unique (60kg)",244,445,2198,29,60kg,89,94,90,65,89,76
5793,Piqué,86,CB,,7K,2,3,H \ M,57,61,71,69,86,80,"194cm | 6'4""
Unique (85kg)",51,424,2021,34,85kg,79,36,80,74,81,69
5794,Alejandro Gómez,86,CAM,,0,4,4,H \ M,90,79,84,88,39,55,"167cm | 5'6""
Short & Lean- (68kg)",1402,435,2104,33,68kg,56,94,86,70,77,73
5795,Jordan Henderson,86,CDM,,7.4K,3,3,H \ H,65,74,84,79,81,82,"182cm | 6'0""
Average (80kg)",108,465,2253,31,80kg,84,68,84,78,87,91
5796,Carvajal,86,RB,,9.1K,3,3,H \ H,80,54,78,81,82,80,"173cm | 5'8""
Unique (73kg)",623,455,2150,29,73kg,84,81,84,77,74,89
5797,Mats Hummels,86,CB,,9.5K,3,3,H \ H,58,58,77,73,89,77,"191cm | 6'3""
High & Average (94kg)",143,432,2087,33,94kg,71,60,81,68,86,65
5798,David Silva,86,CAM,,4.3K,4,2,H \ M,64,74,88,88,52,55,"173cm | 5'8""
Average (67kg)",197,421,2106,35,67kg,56,87,91,64,84,70
5799,De Gea,86,GK,,10K,1,3,M \ M,88,81,78,89,57,82,"192cm | 6'4""
Unique (82kg)",472,475,1096,31,82kg,38,43,38,67,47,43
5800,Raphaël Varane,86,CB,,16K,2,3,M \ H,82,49,64,65,87,82,"191cm | 6'3""
Unique (81kg)",4140,429,1966,28,81kg,80,39,79,81,77,75
5801,Jordi Alba,86,LB,,12K,3,3,H \ M,88,69,81,83,78,72,"170cm | 5'7""
Unique (68kg)",1149,471,2244,32,68kg,76,85,84,80,79,88
5802,Yann Sommer,86,GK,,7K,1,4,M \ M,80,86,85,85,50,87,"183cm | 6'0""
Average (79kg)",305,473,1000,33,79kg,38,58,25,73,31,45
5803,Alejandro Gómez,86,CAM,,8.6K,4,4,H \ M,90,79,84,88,39,55,"167cm | 5'6""
Short & Lean- (68kg)",769,435,2104,33,68kg,56,94,86,70,77,73
5804,Serge Gnabry,85,RM,,7K,4,4,H \ M,82,83,78,85,43,70,"175cm | 5'9""
Unique (75kg)",-847,441,2101,26,75kg,63,88,83,65,74,78
5805,Marquinhos,85,CB,,12.5K,3,3,M \ H,72,41,73,71,87,78,"183cm | 6'0""
Average (75kg)",598,422,2001,27,75kg,80,67,79,89,82,80
5806,Romelu Lukaku,85,ST,,9.8K,3,4,M \ M,81,83,76,75,38,84,"191cm | 6'3""
Unique (94kg)",622,437,2048,28,94kg,71,46,78,71,71,73
5807,Thiago,85,CM,,0,5,3,M \ M,64,72,85,90,70,62,"174cm | 5'9""
Average (70kg)",-308,443,2219,30,70kg,54,90,91,75,89,73
5808,Kai Havertz,85,CAM,,7K,4,4,M \ M,84,81,79,85,45,67,"188cm | 6'2""
Unique (83kg)",2767,441,2095,22,83kg,42,74,87,75,78,82
5809,Luis Alberto,85,CAM,,4.6K,4,3,M \ M,74,76,86,85,58,59,"183cm | 6'0""
Lean (74kg)",157,438,2083,29,74kg,29,74,88,53,89,75
5810,Riyad Mahrez,85,RW,,11.25K,5,4,M \ M,83,79,81,90,38,59,"179cm | 5'10""
Unique (67kg)",1588,430,2064,30,67kg,48,88,91,60,75,76
5811,Memphis Depay,85,CF,,12.5K,5,3,H \ L,86,83,81,83,32,80,"176cm | 5'9""
Stocky (78kg)",1769,445,2123,27,78kg,75,79,84,76,74,81
5812,Gianluigi Donnarumma,85,GK,,5.7K,1,3,M \ M,89,81,76,89,49,83,"196cm | 6'5""
Unique (90kg)",466,467,980,22,90kg,30,38,28,72,24,34
5813,Hakim Ziyech,85,CAM,,3.5K,5,2,H \ H,80,76,87,83,50,66,"181cm | 5'11""
Unique (65kg)",1181,442,2124,28,65kg,73,78,85,37,89,80
5814,Marco Reus,85,CAM,,4K,4,4,H \ M,80,86,84,85,45,63,"180cm | 5'11""
Unique (71kg)",1309,443,2171,32,71kg,51,82,87,70,76,67
5815,Timo Werner,85,ST,,9K,3,4,H \ M,91,85,69,84,35,71,"180cm | 5'11""
Unique (76kg)",5332,435,2058,25,76kg,63,76,85,75,55,83
5816,Sergej Milinkovic-Savic,85,CM,,4.1K,4,4,H \ M,69,79,80,83,79,85,"191cm | 6'3""
High & Average (76kg)",342,475,2262,26,76kg,79,63,88,85,85,85
5817,Georginio Wijnaldum,85,CM,,15K,4,4,H \ H,76,75,81,86,78,79,"175cm | 5'9""
Unique (69kg)",4036,475,2299,31,69kg,75,88,88,81,81,93
5818,Matthijs de Ligt,85,CB,,9.9K,2,4,M \ H,72,59,66,69,85,84,"189cm | 6'2""
High & Average (89kg)",760,435,2014,22,89kg,83,60,76,84,74,76
5819,Thiago Silva,85,CB,,3.5K,2,3,M \ H,59,54,72,72,86,78,"183cm | 6'0""
Average (79kg)",420,421,2078,37,79kg,76,66,79,90,80,71
5820,Ricardo Pereira,85,RB,,4.9K,3,4,H \ H,83,66,79,82,81,76,"175cm | 5'9""
Unique (70kg)",620,467,2207,28,70kg,79,79,82,75,78,88
5821,Lorenzo Insigne,85,LW,,6.9K,4,4,H \ M,88,78,83,91,36,44,"163cm | 5'4""
Unique (59kg)",804,420,2039,30,59kg,34,93,93,50,78,70
5822,Miralem Pjanic,85,CM,,3K,3,4,M \ M,67,68,87,85,75,67,"178cm | 5'10""
Average (72kg)",100,449,2225,31,72kg,70,81,89,59,87,81
5823,Marcus Rashford,85,LM,,12K,5,4,H \ M,91,83,78,85,45,78,"186cm | 6'1""
Unique (70kg)",14026,460,2178,24,70kg,73,75,85,72,69,87
5824,Leroy Sané,85,LM,,8.5K,4,3,H \ M,93,81,79,85,38,67,"183cm | 6'0""
Unique (75kg)",2238,443,2114,25,75kg,61,78,85,64,64,70
5825,Parejo,85,CM,,4.5K,3,4,M \ M,50,83,90,81,71,69,"182cm | 6'0""
Lean (74kg)",90,444,2207,32,74kg,58,72,86,49,90,78
5826,Milan Škriniar,85,CB,,6.5K,2,4,M \ H,69,41,59,66,87,81,"188cm | 6'2""
Unique (80kg)",180,403,1839,26,80kg,86,51,69,78,69,73
5827,Koke,85,CM,,3.6K,3,4,H \ H,67,75,85,81,76,80,"176cm | 5'9""
Average (77kg)",245,464,2235,29,77kg,79,80,84,63,85,94
5828,Dries Mertens,85,CF,,7.5K,4,4,H \ L,86,82,80,89,35,51,"169cm | 5'7""
Unique (61kg)",1794,423,2065,34,61kg,59,92,89,58,74,70
5829,Bernd Leno,85,GK,,6K,1,3,M \ M,85,83,80,86,55,84,"190cm | 6'3""
High & Average (82kg)",498,473,1020,29,82kg,28,44,35,73,48,43
5830,Clément Lenglet,85,CB,,10K,2,4,M \ H,74,45,67,66,87,81,"186cm | 6'1""
Unique (81kg)",1686,420,1964,26,81kg,80,60,76,85,74,75
5831,Leonardo Bonucci,85,CB,,7.8K,2,4,M \ H,60,58,69,71,87,77,"190cm | 6'3""
High & Average+ (85kg)",153,422,2040,34,85kg,82,55,75,85,84,66
5832,Frenkie de Jong,85,CM,,5.5K,4,3,M \ H,80,64,84,87,76,77,"180cm | 5'11""
Unique (74kg)",3162,468,2226,24,74kg,70,79,88,76,86,90
5833,Rodrigo,85,CDM,,6K,3,4,M \ H,65,68,77,77,82,80,"191cm | 6'3""
High & Average (82kg)",274,449,2131,25,82kg,76,69,82,69,82,84
5834,Péter Gulácsi,85,GK,,3.5K,1,2,M \ M,84,85,82,86,43,84,"191cm | 6'3""
High & Average (86kg)",396,464,939,31,86kg,34,42,25,67,31,35
5835,Toby Alderweireld,85,CB,,5K,2,3,M \ M,63,55,72,68,87,79,"186cm | 6'1""
High & Average (81kg)",167,424,2051,32,81kg,81,62,75,82,82,78
5836,Diego Godín,85,CB,,0,2,3,M \ H,57,48,64,62,87,79,"187cm | 6'2""
High & Average+ (78kg)",-37,397,1906,35,78kg,85,53,74,89,70,62
5837,Mauro Icardi,85,ST,,6.7K,3,4,M \ M,73,85,65,78,36,68,"181cm | 5'11""
Unique (75kg)",-148,405,1986,28,75kg,56,75,82,93,54,66
5838,Kyle Walker,85,RB,,14.5K,3,2,H \ H,92,63,76,77,80,82,"183cm | 6'0""
Unique (70kg)",3755,470,2207,31,70kg,78,70,79,83,76,89
5839,Alex Sandro,85,LB,,6.1K,3,3,H \ M,81,65,77,80,81,81,"180cm | 5'11""
Unique (80kg)",412,465,2218,30,80kg,82,77,81,79,71,90
5840,Christian Eriksen,85,CAM,,7.3K,4,5,H \ H,72,81,88,82,53,63,"181cm | 5'11""
Unique (76kg)",3252,439,2133,29,76kg,46,80,90,49,87,92
5841,Diego Godín,85,CB,,3.7K,2,3,M \ H,57,48,64,62,87,79,"187cm | 6'2""
High & Average+ (78kg)",138,397,1906,35,78kg,85,53,74,89,70,62
5842,Thiago,85,CM,,4.2K,5,3,M \ M,64,72,85,90,70,62,"174cm | 5'9""
Average (70kg)",864,443,2219,30,70kg,54,90,91,75,89,73
5843,Memphis Depay,85,CF,,11K,5,3,H \ L,86,83,81,83,32,80,"176cm | 5'9""
Stocky (78kg)",418,445,2123,27,78kg,75,79,84,76,74,81
5844,Georginio Wijnaldum,85,CM,,7.2K,4,4,H \ H,76,75,81,86,78,79,"175cm | 5'9""
Unique (69kg)",-64,475,2299,31,69kg,75,88,88,81,81,93
5845,Erling Haaland,84,ST,,11K,3,3,H \ H,84,87,63,76,43,85,"194cm | 6'4""
Unique (88kg)",2083,438,2058,21,88kg,82,67,78,70,49,78
5846,Wissam Ben Yedder,84,ST,,6K,4,5,H \ H,84,83,77,87,39,63,"170cm | 5'7""
Unique (68kg)",3213,433,2122,31,68kg,55,89,87,79,66,68
5847,Josip Ilicic,84,CF,,1.2K,4,4,M \ M,70,86,84,85,43,68,"190cm | 6'3""
High & Average+ (79kg)",134,436,2074,33,79kg,58,66,88,34,74,69
5848,Felipe,84,CB,,5K,2,3,M \ H,62,41,58,62,86,86,"190cm | 6'3""
High & Average (83kg)",152,395,1847,32,83kg,92,56,63,90,69,76
5849,Fernandinho,84,CB,,6K,3,4,M \ H,64,72,78,78,85,79,"179cm | 5'10""
Lean (67kg)",361,456,2225,36,67kg,87,77,82,84,81,78
5850,David Alaba,84,CB,,16K,3,4,M \ M,77,70,81,80,83,76,"180cm | 5'11""
Lean (78kg)",1185,467,2281,29,78kg,74,77,83,83,79,75
5851,Stefan de Vrij,84,CB,,6K,2,4,M \ H,68,41,62,69,86,75,"189cm | 6'2""
Unique (78kg)",63,401,1853,29,78kg,80,59,73,76,71,64
5852,Kingsley Coman,84,LM,,5.5K,4,3,M \ L,93,76,77,87,29,59,"179cm | 5'10""
Unique (75kg)",870,421,2002,25,75kg,36,84,87,73,73,66
5853,Oyarzabal,84,LW,,2.5K,3,3,H \ M,81,82,80,83,41,63,"181cm | 5'11""
Lean (79kg)",151,430,2064,24,79kg,52,79,84,72,73,82
5854,Guerreiro,84,LM,,2.9K,4,2,M \ M,74,78,84,87,73,57,"170cm | 5'7""
Short & Lean- (71kg)",158,453,2189,28,71kg,52,90,88,53,78,77
5855,Pizzi,84,RM,,1.5K,3,4,H \ M,75,78,83,83,65,68,"177cm | 5'10""
Average (72kg)",58,452,2190,32,72kg,67,77,85,67,83,85
5856,Grimaldo,84,LB,,2.7K,3,2,H \ M,85,65,79,84,77,71,"171cm | 5'7""
Average (69kg)",156,461,2216,26,69kg,69,86,83,64,79,90
5857,Jesús Navas,84,RB,,2K,4,2,H \ M,87,69,79,83,80,58,"172cm | 5'8""
Short & Lean (60kg)",1213,456,2196,36,60kg,75,84,83,63,75,81
5858,Azpilicueta,84,RB,,2.4K,2,3,M \ M,67,55,77,72,84,76,"178cm | 5'10""
Average (77kg)",110,431,2110,32,77kg,86,73,77,79,80,81
5859,Nicolás Tagliafico,84,LB,,1.8K,3,2,H \ H,82,56,73,76,82,79,"172cm | 5'8""
Average (65kg)",266,448,2115,29,65kg,84,82,77,90,67,85
5860,Alex Telles,84,LB,,0,3,2,H \ H,85,74,83,80,79,76,"181cm | 5'11""
Unique (71kg)",635,477,2300,29,71kg,78,70,82,80,87,91
5861,Lucas Digne,84,LB,,3.5K,3,2,H \ M,78,69,80,79,80,76,"178cm | 5'10""
Unique (74kg)",299,462,2247,28,74kg,76,78,83,92,73,85
5862,Salvatore Sirigu,84,GK,,1.5K,1,2,M \ M,84,80,76,82,50,84,"192cm | 6'4""
High & Average (80kg)",120,456,916,34,80kg,34,55,18,68,28,34
5863,André Onana,84,GK,,0,1,3,M \ M,84,80,87,86,63,82,"190cm | 6'3""
High & Stocky (93kg)",282,482,1100,25,93kg,32,53,38,80,32,39
5864,Rui Patrício,84,GK,,2.2K,1,2,M \ M,84,80,77,83,55,82,"190cm | 6'3""
High & Average (84kg)",258,461,1035,33,84kg,37,54,25,79,32,45
5865,Kasper Schmeichel,84,GK,,1K,1,3,M \ M,82,77,83,89,53,79,"189cm | 6'2""
High & Stocky (89kg)",324,463,1023,35,89kg,35,47,40,60,46,34
5866,Roman Bürki,84,GK,,2.4K,1,2,M \ M,85,82,72,88,46,82,"187cm | 6'2""
High & Average (85kg)",346,455,935,31,85kg,35,52,23,74,24,36
5867,Iago Aspas,84,ST,,3.2K,3,4,H \ H,82,85,77,86,35,63,"176cm | 5'9""
Lean (67kg)",559,428,2080,34,67kg,63,72,86,66,68,69
5868,Thomas Partey,84,CM,,4K,3,3,M \ H,71,74,81,81,82,85,"185cm | 6'1""
High & Average (77kg)",614,474,2229,28,77kg,84,50,83,83,84,92
5869,Isco,84,CAM,,3K,4,3,M \ L,68,75,82,89,59,59,"176cm | 5'9""
Average (79kg)",118,432,2114,29,79kg,58,90,91,61,81,61
5870,Idrissa Gueye,84,CDM,,3.5K,3,3,M \ H,69,61,71,78,85,79,"174cm | 5'9""
Lean (66kg)",231,443,2122,32,66kg,86,81,79,89,77,91
5871,Lautaro Martínez,84,ST,,7.5K,4,4,H \ M,83,82,71,85,48,82,"174cm | 5'9""
Average (81kg)",1217,451,2150,24,81kg,86,78,84,88,73,77
5872,Marcelo Brozovic,84,CDM,,3.9K,3,4,M \ H,63,74,80,81,79,78,"181cm | 5'11""
Lean (68kg)",124,455,2208,29,68kg,84,76,85,67,84,94
5873,Julian Brandt,84,CAM,,1.9K,4,4,H \ M,81,78,82,86,51,66,"185cm | 6'1""
High & Average (83kg)",470,444,2106,25,83kg,38,83,86,64,85,80
5874,Axel Witsel,84,CDM,,3.6K,4,4,M \ M,63,73,81,80,82,82,"186cm | 6'1""
Unique (81kg)",85,461,2248,32,81kg,77,70,83,78,85,83
5875,Raúl Jiménez,84,ST,,3K,3,4,H \ H,78,82,76,82,49,83,"190cm | 6'3""
High & Average (81kg)",813,450,2146,30,81kg,81,68,83,75,75,86
5876,Douglas Costa,84,LM,,0,5,3,H \ M,93,73,79,90,43,59,"172cm | 5'8""
Unique (70kg)",565,437,2096,31,70kg,55,91,91,60,65,68
5877,Niklas Süle,84,CB,,4K,2,3,M \ M,69,42,59,51,85,81,"195cm | 6'5""
High & Stocky (97kg)",156,387,1714,26,97kg,83,32,63,38,69,63
5878,Anthony Martial,84,ST,,7.3K,4,3,M \ M,89,83,74,87,41,72,"184cm | 6'0""
Unique (76kg)",4843,446,2095,26,76kg,54,79,87,70,63,77
5879,Leon Goretzka,84,CM,,7.2K,3,4,H \ M,78,78,80,82,77,82,"189cm | 6'2""
Unique (76kg)",1428,477,2276,26,76kg,81,70,85,78,79,83
5880,Lucas Pezzini Leiva,84,CDM,,3.5K,3,3,M \ H,60,66,76,78,83,71,"179cm | 5'10""
Average (78kg)",52,434,2131,34,78kg,83,80,79,81,81,80
5881,Jesús Corona,84,RM,,3K,4,5,H \ M,84,68,78,88,77,60,"173cm | 5'8""
Average (62kg)",97,455,2223,28,62kg,73,87,86,71,68,89
5882,Saúl Ñíguez Esclápez,84,CM,,4.8K,3,4,H \ H,68,79,79,81,78,79,"184cm | 6'0""
Lean (76kg)",160,464,2245,27,76kg,76,69,85,80,83,87
5883,José María Giménez,84,CB,,5K,2,3,M \ H,67,45,53,56,86,83,"185cm | 6'1""
High & Average (80kg)",155,390,1784,26,80kg,89,40,60,90,62,64
5884,Wilfred Ndidi,84,CDM,,1K,3,4,M \ H,71,62,68,74,87,84,"183cm | 6'0""
Lean (74kg)",1102,446,2146,25,74kg,87,67,78,90,75,92
5885,Arthur Henrique Ramos Oliveira Melo,84,CM,,2.5K,4,3,M \ M,66,73,82,87,75,71,"171cm | 5'7""
Average (73kg)",111,454,2198,25,73kg,75,90,89,68,84,76
5886,Alex Telles,84,LB,,5K,3,2,H \ H,85,74,83,80,79,76,"181cm | 5'11""
Unique (71kg)",2359,477,2300,29,71kg,78,70,82,80,87,91
5887,Thomas Partey,84,CM,,2.6K,3,3,M \ H,71,74,81,81,82,85,"185cm | 6'1""
High & Average (77kg)",885,474,2229,28,77kg,84,50,83,83,84,92
5888,Douglas Costa,84,LM,,21.5K,5,3,H \ M,93,73,79,90,43,59,"172cm | 5'8""
Unique (70kg)",1215,437,2096,31,70kg,55,91,91,60,65,68
5889,Callejón José,84,RM,,2K,3,3,H \ H,88,78,75,83,47,63,Lean (73kg),288,434,2064,34,73kg,54,80,85,70,51,88
5890,Callejón José,84,RM,,0,3,3,H \ H,88,78,75,83,47,63,Lean (73kg),22,434,2064,34,73kg,54,80,85,70,51,88
5891,Edinson Cavani,84,ST,,8.5K,3,4,H \ H,73,85,70,76,55,82,"185cm | 6'1""
Unique (77kg)",2991,441,2148,34,77kg,82,57,79,88,52,86
5892,David Alaba,84,CB,,7.4K,3,4,M \ M,77,70,81,80,83,76,"180cm | 5'11""
Lean (78kg)",223,467,2281,29,78kg,74,77,83,83,79,75
5893,Bernat,83,LB,,12K,4,3,H \ M,81,64,79,83,76,67,"170cm | 5'7""
Short & Lean- (67kg)",179,450,2148,28,67kg,75,88,83,74,73,80
5894,Lopes,83,GK,,1.2K,1,2,M \ M,85,80,74,86,63,80,"184cm | 6'0""
Average (81kg)",174,468,1045,31,81kg,43,62,21,82,31,36
5895,Steve Mandanda,83,GK,,1.3K,1,3,M \ M,81,81,78,84,49,81,"185cm | 6'1""
High & Average (82kg)",203,454,946,36,82kg,37,36,27,74,36,31
5896,Marcos Acuña,83,LB,,0,4,3,H \ H,76,74,82,86,78,82,"172cm | 5'8""
Stocky (69kg)",115,478,2305,30,69kg,84,90,87,63,78,90
5897,João Cancelo,83,RB,,3K,4,3,H \ M,86,65,79,83,77,71,"182cm | 6'0""
Unique (74kg)",926,461,2197,27,74kg,73,78,84,72,75,90
5898,Marcelo,83,LB,,4.5K,5,4,H \ L,79,73,80,88,76,76,"174cm | 5'9""
Unique (75kg)",831,472,2255,33,75kg,80,85,91,76,77,74
5899,Ferland Mendy,83,LB,,7.1K,4,5,H \ H,92,64,76,79,78,82,"180cm | 5'11""
Unique (73kg)",9365,471,2168,26,73kg,82,78,78,78,78,88
5900,Kieran Trippier,83,RB,,1.4K,3,4,H \ M,73,60,81,77,79,72,"173cm | 5'8""
Average (71kg)",64,442,2186,31,71kg,70,77,83,76,79,88
5901,Aaron Wan-Bissaka,83,RB,,5K,4,2,M \ H,86,51,68,80,82,74,"183cm | 6'0""
Unique (72kg)",1972,441,2044,24,72kg,78,73,77,62,56,79
