,Rat,Position,Skils,Weak_Foot,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Age,Weight,Aggression,Balance,Ball_Control,Jumping,Long_Passing,Stamina,Player_Height
6354,78,ST,3,3,70,77,64,76,31,61,33,73,59.0,78.0,79.0,84.0,56.0,65.0,175
6355,78,CDM,3,3,41,66,68,68,78,85,35,77,89.0,66.0,76.0,79.0,74.0,73.0,179
6356,78,LM,3,3,77,72,76,77,75,77,35,78,78.0,76.0,76.0,69.0,78.0,89.0,183
6357,78,CAM,4,3,76,72,78,82,32,47,28,59,48.0,88.0,81.0,75.0,77.0,64.0,167
6358,78,RB,4,3,81,62,73,75,71,78,32,80,77.0,77.0,75.0,77.0,69.0,89.0,182
6359,78,ST,4,3,85,75,73,77,56,84,31,82,85.0,76.0,75.0,91.0,72.0,78.0,178
6361,78,LB,3,3,71,67,76,74,77,74,29,77,74.0,70.0,76.0,73.0,76.0,75.0,180
6362,78,ST,4,3,82,77,65,76,39,74,29,66,73.0,73.0,76.0,67.0,62.0,73.0,180
6363,78,CAM,4,4,71,72,80,81,49,71,32,69,69.0,77.0,81.0,65.0,76.0,92.0,170
6364,78,CDM,2,3,69,59,66,65,81,78,31,77,80.0,50.0,72.0,75.0,75.0,74.0,188
6365,78,RB,3,3,81,63,73,77,74,71,30,77,77.0,74.0,76.0,69.0,72.0,70.0,178
6366,78,CAM,4,5,46,78,80,76,60,74,29,80,57.0,40.0,83.0,40.0,78.0,89.0,195
6367,78,LM,4,4,89,71,74,79,48,61,30,65,48.0,80.0,78.0,71.0,70.0,70.0,178
6368,78,LM,3,4,78,64,74,78,75,72,28,75,68.0,61.0,80.0,76.0,72.0,87.0,186
6369,78,ST,3,4,81,79,68,79,31,72,27,83,52.0,63.0,83.0,71.0,58.0,70.0,188
6370,78,LB,3,4,78,57,70,73,75,82,30,75,90.0,84.0,75.0,82.0,71.0,87.0,175
6371,78,ST,4,5,75,79,58,78,33,72,28,91,63.0,75.0,79.0,80.0,36.0,64.0,185
6372,78,LM,4,4,80,71,75,83,46,53,33,69,49.0,92.0,82.0,62.0,71.0,74.0,169
6373,78,LM,4,4,84,68,73,84,39,44,29,60,41.0,95.0,83.0,61.0,66.0,69.0,164
6374,78,ST,3,3,81,71,67,74,56,81,27,84,83.0,54.0,75.0,83.0,53.0,86.0,192
6375,78,LB,3,2,73,63,71,73,74,87,28,86,93.0,55.0,76.0,79.0,62.0,78.0,183
6376,78,CDM,3,3,68,74,71,74,76,82,28,76,77.0,68.0,77.0,72.0,75.0,90.0,184
6377,78,CDM,3,3,55,72,75,75,75,75,26,80,76.0,54.0,80.0,56.0,78.0,77.0,186
6378,78,CAM,4,4,74,75,79,80,50,60,30,67,63.0,88.0,80.0,67.0,78.0,75.0,170
6379,78,LB,3,2,84,54,69,70,73,82,28,86,84.0,64.0,68.0,53.0,64.0,85.0,185
6380,78,ST,3,3,78,78,61,74,44,87,28,85,92.0,77.0,72.0,84.0,54.0,76.0,188
6381,78,LM,4,4,86,77,74,80,38,67,28,74,70.0,93.0,78.0,81.0,71.0,73.0,174
6382,78,CB,2,4,67,72,77,71,79,83,26,88,75.0,55.0,75.0,73.0,78.0,88.0,189
6383,78,CDM,3,3,78,57,73,74,78,80,26,83,85.0,65.0,77.0,77.0,74.0,74.0,186
6384,78,RM,3,3,83,64,72,77,76,76,27,72,77.0,74.0,78.0,74.0,70.0,86.0,185
6385,78,ST,3,4,85,73,70,78,36,67,30,66,65.0,79.0,78.0,82.0,66.0,72.0,174
6386,78,CB,3,3,73,34,64,68,80,76,25,78,70.0,54.0,72.0,74.0,57.0,75.0,189
6387,78,LM,4,3,92,65,70,84,58,56,27,62,76.0,92.0,80.0,70.0,57.0,82.0,165
6388,78,ST,3,4,81,79,67,78,27,69,29,78,48.0,71.0,79.0,69.0,58.0,72.0,185
6389,78,LB,3,3,86,59,72,75,72,80,24,76,82.0,77.0,74.0,80.0,68.0,85.0,178
6390,78,CM,3,4,62,73,79,72,78,81,30,81,88.0,67.0,75.0,78.0,83.0,83.0,183
6391,78,RB,3,3,94,45,61,74,71,75,26,64,78.0,73.0,72.0,83.0,56.0,91.0,179
6392,78,ST,3,3,74,78,59,72,31,70,24,87,49.0,56.0,76.0,70.0,45.0,69.0,196
6393,78,CB,3,2,74,34,57,68,80,78,22,95,77.0,55.0,69.0,74.0,69.0,68.0,194
6394,78,CAM,4,4,79,79,72,83,32,70,22,76,69.0,78.0,83.0,74.0,65.0,75.0,183
6395,78,LM,4,4,92,76,68,79,32,69,24,73,59.0,66.0,78.0,72.0,64.0,83.0,180
6396,78,CB,2,3,65,35,63,68,80,75,24,80,72.0,45.0,79.0,74.0,73.0,78.0,191
6397,78,LM,4,4,81,76,72,80,39,74,32,80,55.0,66.0,79.0,71.0,62.0,76.0,185
6398,78,RW,4,2,90,70,71,84,36,62,21,63,66.0,85.0,84.0,57.0,62.0,77.0,172
6403,78,CDM,3,3,51,57,72,74,74,81,31,86,80.0,64.0,80.0,55.0,76.0,85.0,182
6408,78,ST,4,4,69,80,73,78,50,69,38,74,61.0,73.0,80.0,77.0,71.0,60.0,174
6409,78,ST,3,3,83,78,72,78,47,79,26,71,87.0,81.0,77.0,83.0,69.0,90.0,175
6413,77,ST,4,4,82,76,67,77,27,74,26,75,69.0,66.0,78.0,76.0,59.0,70.0,188
6414,77,RW,3,4,87,73,69,82,36,64,26,67,61.0,86.0,80.0,76.0,63.0,79.0,174
6415,77,CM,3,4,71,72,71,77,77,87,25,76,86.0,79.0,79.0,79.0,75.0,92.0,183
6416,77,CDM,3,4,80,65,78,76,72,76,21,80,76.0,75.0,79.0,63.0,81.0,74.0,181
6417,77,CB,3,5,72,44,65,68,78,74,25,76,79.0,64.0,69.0,82.0,66.0,76.0,186
6418,77,RM,3,5,81,78,71,78,39,67,20,70,58.0,72.0,77.0,63.0,69.0,70.0,181
6419,77,LB,3,3,88,60,68,76,71,76,27,67,77.0,91.0,74.0,64.0,67.0,84.0,168
6420,77,RB,3,3,80,57,72,75,73,76,22,87,70.0,67.0,76.0,71.0,68.0,76.0,182
6421,77,RM,3,4,95,70,69,76,43,63,24,76,68.0,81.0,76.0,53.0,59.0,86.0,170
6422,77,LB,3,3,89,60,66,77,71,72,28,66,73.0,82.0,73.0,73.0,60.0,81.0,175
6423,77,RB,3,3,81,59,72,80,72,68,24,62,68.0,55.0,79.0,69.0,73.0,81.0,183
6424,77,CM,4,5,66,71,78,81,62,64,33,73,76.0,75.0,84.0,68.0,75.0,61.0,178
6425,77,CF,4,3,87,77,68,78,38,76,29,82,73.0,74.0,78.0,72.0,62.0,76.0,184
6426,77,LB,3,4,86,68,71,76,71,71,31,67,75.0,76.0,77.0,90.0,74.0,79.0,176
6427,77,CDM,3,3,67,65,62,69,78,86,32,83,85.0,56.0,73.0,77.0,65.0,89.0,189
6428,77,CDM,3,4,68,62,69,71,77,84,32,77,82.0,66.0,75.0,65.0,71.0,91.0,188
6429,77,ST,4,5,81,77,63,76,40,79,31,75,63.0,76.0,74.0,84.0,54.0,88.0,184
6430,77,CF,4,5,82,73,78,82,48,50,29,65,48.0,90.0,83.0,50.0,76.0,66.0,174
6431,77,CB,2,3,71,29,52,57,77,83,31,84,80.0,62.0,58.0,86.0,61.0,74.0,188
6432,77,CB,2,3,74,40,59,64,76,79,29,78,88.0,72.0,63.0,88.0,66.0,70.0,182
6433,77,RB,3,3,79,64,74,77,69,75,31,80,77.0,79.0,76.0,65.0,66.0,77.0,179
6434,77,CDM,3,3,66,70,72,72,75,84,27,79,81.0,60.0,76.0,69.0,72.0,87.0,190
6435,77,RB,3,3,87,61,68,73,73,78,29,72,85.0,76.0,74.0,80.0,68.0,81.0,180
6436,77,CB,3,3,82,61,70,77,77,81,29,73,78.0,70.0,76.0,89.0,69.0,94.0,180
6437,77,RB,3,2,88,64,69,76,70,71,31,72,65.0,81.0,78.0,68.0,66.0,85.0,178
6438,77,CDM,4,4,80,69,74,78,71,76,28,74,80.0,85.0,81.0,54.0,70.0,92.0,174
6439,77,CM,4,3,75,76,78,82,53,64,27,70,58.0,73.0,84.0,57.0,77.0,74.0,178
6440,77,CM,4,3,72,77,77,78,74,77,26,78,78.0,74.0,79.0,80.0,74.0,75.0,181
6441,77,CB,2,2,76,54,63,64,79,76,27,80,77.0,71.0,67.0,82.0,68.0,72.0,183
6442,77,LB,4,3,79,60,78,79,73,64,26,65,76.0,75.0,80.0,72.0,78.0,71.0,179
6443,77,CB,2,3,78,37,50,65,79,73,30,77,75.0,76.0,68.0,69.0,65.0,59.0,180
6444,77,LM,4,4,92,71,67,82,36,64,26,69,38.0,92.0,77.0,89.0,63.0,72.0,168
6445,77,LB,3,3,89,60,71,77,70,64,28,68,63.0,80.0,75.0,62.0,64.0,93.0,179
6446,77,ST,3,4,79,80,61,73,45,79,28,76,84.0,72.0,72.0,92.0,51.0,76.0,180
6447,77,LB,3,3,76,71,74,74,73,70,27,68,70.0,77.0,78.0,66.0,64.0,75.0,175
6448,77,RM,3,3,82,57,71,75,76,68,26,80,68.0,66.0,76.0,70.0,70.0,85.0,180
6449,77,RM,3,4,87,71,72,75,72,75,29,85,71.0,67.0,77.0,80.0,68.0,75.0,185
6450,77,CM,3,2,78,60,74,79,75,81,25,70,82.0,78.0,80.0,75.0,75.0,86.0,185
6451,77,ST,3,4,93,75,71,79,28,69,25,77,57.0,71.0,77.0,83.0,65.0,74.0,177
6452,77,CM,3,3,73,65,72,78,75,82,26,78,82.0,70.0,80.0,72.0,77.0,79.0,184
6453,77,CB,2,3,82,53,61,64,78,81,28,86,80.0,65.0,58.0,70.0,67.0,72.0,188
6454,77,CM,3,3,76,67,72,77,76,83,25,70,87.0,81.0,78.0,77.0,72.0,93.0,172
6455,77,CM,4,4,76,74,74,78,68,74,23,70,75.0,79.0,79.0,72.0,75.0,87.0,177
6456,77,LM,4,4,88,71,71,83,37,48,27,64,55.0,94.0,78.0,70.0,64.0,67.0,164
6457,77,LM,4,4,90,73,67,81,34,56,24,59,53.0,82.0,78.0,91.0,63.0,75.0,175
6458,77,CB,3,4,75,29,61,68,79,67,24,80,81.0,46.0,71.0,72.0,66.0,52.0,187
6459,77,CDM,3,3,73,63,76,75,72,75,22,80,78.0,70.0,77.0,68.0,80.0,79.0,185
6460,77,RW,4,3,91,70,67,82,32,64,24,62,52.0,70.0,80.0,65.0,53.0,75.0,179
6461,77,CB,2,3,72,36,56,71,76,79,21,86,78.0,68.0,74.0,84.0,69.0,65.0,186
6462,77,ST,3,5,85,76,69,78,25,66,21,77,25.0,71.0,78.0,84.0,73.0,83.0,177
6463,77,LW,4,4,87,73,71,81,35,66,23,72,59.0,77.0,78.0,72.0,66.0,70.0,176
6469,77,CAM,1,1,42,69,84,81,66,57,36,73,,,,,,,Average (73kg)
6470,77,CAM,4,4,42,69,84,81,66,57,36,73,52.0,78.0,86.0,66.0,85.0,53.0,Average (73kg)
6482,76,CM,4,2,75,74,75,81,59,75,24,72,78.0,70.0,80.0,81.0,76.0,82.0,180
6483,76,RM,5,2,91,68,68,81,29,60,30,69,56.0,77.0,78.0,63.0,60.0,66.0,178
6484,76,RB,4,4,94,60,66,76,67,70,24,72,66.0,80.0,75.0,93.0,63.0,89.0,172
6485,76,RWB,3,3,92,51,64,75,70,68,28,75,76.0,77.0,74.0,85.0,53.0,77.0,172
6486,76,LW,4,4,88,71,68,79,29,53,19,66,48.0,82.0,77.0,73.0,69.0,64.0,178
6487,76,CB,2,2,74,55,59,54,77,77,35,83,79.0,55.0,59.0,81.0,70.0,68.0,188
6488,76,LB,3,2,66,56,76,73,73,73,29,78,66.0,73.0,75.0,72.0,69.0,75.0,181
6489,76,ST,4,4,80,75,70,77,35,74,30,73,69.0,72.0,80.0,81.0,65.0,76.0,177
6490,76,CM,4,4,85,63,72,81,63,75,29,65,72.0,90.0,80.0,83.0,75.0,90.0,177
6491,76,CAM,3,3,78,76,72,79,44,58,30,63,62.0,84.0,78.0,65.0,65.0,61.0,173
6492,76,ST,4,4,84,78,66,77,32,62,31,66,62.0,86.0,74.0,75.0,53.0,75.0,169
6493,76,RB,3,3,92,51,66,73,70,69,29,74,73.0,76.0,71.0,62.0,60.0,76.0,181
6494,76,CAM,4,4,81,70,73,80,43,64,27,73,47.0,75.0,80.0,68.0,65.0,83.0,178
6495,76,RB,4,4,73,62,74,82,72,68,27,71,69.0,79.0,81.0,67.0,67.0,76.0,177
6496,76,CAM,3,4,81,70,74,79,65,74,27,71,55.0,73.0,78.0,71.0,72.0,90.0,175
6497,76,LM,4,4,89,69,70,82,32,61,27,70,58.0,87.0,80.0,72.0,60.0,77.0,173
6498,76,CB,2,3,75,53,64,69,77,75,26,88,74.0,62.0,69.0,66.0,67.0,70.0,190
6499,76,ST,4,3,94,76,69,81,49,76,28,65,66.0,92.0,74.0,75.0,69.0,91.0,168
6500,76,LM,3,3,90,72,66,80,29,65,29,70,61.0,84.0,79.0,73.0,52.0,74.0,171
6501,76,ST,4,4,91,74,71,79,30,70,26,80,54.0,77.0,78.0,78.0,64.0,73.0,181
6502,76,CM,3,4,76,71,70,76,70,76,26,77,76.0,69.0,76.0,61.0,74.0,78.0,184
6503,76,RW,4,4,86,76,70,79,47,64,31,60,56.0,80.0,73.0,74.0,68.0,66.0,170
6504,76,ST,3,4,83,73,68,73,46,67,25,70,34.0,73.0,73.0,83.0,59.0,82.0,180
6505,76,ST,4,4,91,74,58,75,40,76,25,69,69.0,80.0,69.0,93.0,46.0,82.0,175
6506,76,CAM,4,2,88,74,71,82,34,62,28,75,48.0,85.0,80.0,53.0,68.0,78.0,172
6507,76,CAM,4,3,79,73,74,79,39,63,25,74,61.0,88.0,78.0,66.0,64.0,71.0,175
6508,76,LM,4,5,85,71,72,79,38,69,27,67,78.0,80.0,78.0,76.0,66.0,85.0,167
6509,76,LB,3,3,87,58,70,73,69,76,25,68,77.0,74.0,72.0,75.0,67.0,85.0,179
6510,76,ST,3,3,69,76,67,70,38,84,25,94,83.0,45.0,77.0,70.0,68.0,75.0,191
6511,76,CB,2,4,80,37,58,67,76,74,24,78,75.0,61.0,65.0,74.0,60.0,67.0,185
6512,76,RB,3,3,91,56,67,71,68,79,24,79,73.0,64.0,73.0,84.0,68.0,94.0,184
6513,76,LM,4,4,87,66,70,78,34,56,24,79,57.0,79.0,75.0,88.0,61.0,70.0,178
6514,76,CAM,3,3,76,73,72,77,62,75,22,79,80.0,78.0,78.0,59.0,70.0,74.0,190
6515,76,ST,4,3,92,73,62,78,38,69,24,66,68.0,79.0,76.0,94.0,58.0,78.0,175
6516,76,CDM,3,4,82,69,70,74,70,82,26,79,84.0,76.0,74.0,76.0,74.0,77.0,180
6517,76,ST,3,3,93,76,53,76,24,70,23,71,63.0,71.0,74.0,88.0,51.0,80.0,183
6518,76,CM,3,5,80,73,74,78,65,75,27,66,74.0,86.0,76.0,73.0,75.0,90.0,172
6521,76,CB,3,3,70,59,70,72,74,80,25,78,85.0,65.0,73.0,85.0,75.0,73.0,183
6528,76,ST,4,3,71,77,65,73,37,67,34,82,59.0,63.0,74.0,84.0,60.0,60.0,185
6529,76,LB,4,4,76,43,69,74,74,67,36,65,53.0,73.0,74.0,70.0,73.0,80.0,176
6534,75,ST,3,4,86,78,62,71,40,80,24,74,80.0,77.0,71.0,62.0,58.0,79.0,185
6535,75,CAM,4,3,87,70,67,79,53,77,21,70,71.0,90.0,79.0,73.0,69.0,85.0,177
6536,75,RB,4,4,87,58,71,79,67,63,21,62,68.0,78.0,77.0,56.0,65.0,78.0,175
6537,75,LWB,3,3,79,77,77,76,64,71,25,78,75.0,74.0,75.0,49.0,69.0,77.0,185
6538,75,LW,4,3,94,69,61,78,37,59,23,72,40.0,90.0,74.0,56.0,48.0,76.0,176
6539,75,CB,2,2,84,38,52,57,73,82,32,82,82.0,64.0,54.0,91.0,62.0,74.0,188
6540,75,CAM,4,3,87,73,69,80,28,65,34,66,77.0,83.0,75.0,65.0,70.0,69.0,166
6541,75,LM,4,4,87,72,64,75,34,73,30,79,38.0,62.0,74.0,92.0,57.0,77.0,180
6542,75,RB,3,3,69,60,70,67,72,79,34,82,75.0,55.0,68.0,54.0,66.0,85.0,189
6543,75,CAM,3,3,70,78,74,77,49,70,31,77,65.0,73.0,80.0,75.0,71.0,64.0,180
6544,75,CM,4,4,79,64,71,81,63,70,31,75,59.0,78.0,82.0,72.0,71.0,80.0,175
6545,75,LM,4,4,91,70,65,81,42,69,29,74,68.0,75.0,76.0,55.0,58.0,78.0,174
6546,75,CDM,3,3,80,61,62,71,75,80,27,81,87.0,69.0,75.0,74.0,66.0,80.0,185
6547,75,CDM,3,3,72,50,63,71,72,85,26,71,95.0,75.0,72.0,85.0,71.0,90.0,176
6548,75,CAM,3,4,80,73,72,77,62,74,26,71,79.0,81.0,75.0,67.0,70.0,79.0,178
6549,75,LB,3,2,90,65,71,72,69,72,29,73,75.0,61.0,74.0,75.0,69.0,71.0,185
6550,75,RM,3,4,86,74,71,75,38,81,31,80,78.0,68.0,74.0,74.0,70.0,73.0,178
6551,75,LM,3,4,93,67,68,79,34,58,26,72,48.0,89.0,76.0,56.0,60.0,62.0,175
6552,75,ST,3,4,81,73,62,71,42,85,25,79,89.0,84.0,71.0,83.0,64.0,77.0,177
6553,75,CAM,4,3,80,70,72,77,63,65,27,65,70.0,66.0,77.0,61.0,69.0,58.0,180
6555,75,ST,3,3,90,73,60,77,29,61,29,80,40.0,72.0,78.0,76.0,50.0,66.0,186
6556,75,RW,3,2,93,71,65,76,34,70,26,68,57.0,78.0,74.0,75.0,57.0,77.0,175
6557,75,CAM,4,5,78,77,72,75,32,68,32,74,55.0,73.0,77.0,64.0,67.0,77.0,177
6558,75,CB,2,3,75,39,60,64,75,78,25,86,71.0,53.0,65.0,75.0,67.0,74.0,190
6559,75,LB,3,2,87,50,66,69,70,70,28,66,65.0,66.0,70.0,71.0,66.0,80.0,180
6560,75,LB,3,2,80,71,70,74,70,74,25,73,71.0,63.0,76.0,63.0,68.0,83.0,184
6561,75,CAM,3,2,86,70,71,76,32,56,25,77,31.0,75.0,70.0,49.0,67.0,66.0,180
6562,75,RW,4,3,88,65,68,76,59,72,28,68,64.0,77.0,73.0,86.0,61.0,88.0,176
6563,75,LW,4,4,89,65,69,81,51,65,22,60,58.0,85.0,77.0,88.0,66.0,78.0,172
6564,75,CM,3,3,77,70,74,78,72,74,22,71,80.0,70.0,80.0,71.0,73.0,77.0,181
6565,75,CAM,4,4,80,74,76,78,37,64,21,74,40.0,64.0,80.0,73.0,77.0,70.0,186
6566,75,CB,2,2,74,34,64,63,77,74,24,80,67.0,66.0,60.0,75.0,75.0,73.0,191
6567,75,LM,3,3,87,68,66,81,36,66,23,65,64.0,82.0,77.0,86.0,59.0,71.0,177
6568,75,RM,4,4,82,66,68,82,39,57,20,67,43.0,84.0,81.0,54.0,58.0,77.0,173
6569,75,CM,3,4,77,66,71,73,70,78,23,73,86.0,80.0,75.0,86.0,76.0,93.0,179
6570,75,CM,3,3,75,64,69,74,75,83,23,84,82.0,69.0,76.0,92.0,69.0,83.0,185
6571,75,ST,3,5,88,74,61,76,28,64,20,67,44.0,74.0,75.0,80.0,52.0,71.0,183
6572,75,CB,2,3,73,41,61,65,75,76,22,83,82.0,55.0,67.0,65.0,71.0,67.0,191
6573,75,CB,3,2,73,43,61,65,75,74,21,81,72.0,57.0,71.0,76.0,67.0,64.0,190
6574,75,LB,3,3,88,57,70,75,69,65,23,69,77.0,74.0,76.0,62.0,71.0,69.0,176
6576,75,ST,3,4,85,74,64,76,37,74,37,70,62.0,88.0,74.0,93.0,57.0,77.0,170
6577,75,CAM,4,4,83,68,71,80,34,57,23,65,42.0,80.0,76.0,58.0,67.0,71.0,172
6582,75,ST,3,3,89,72,65,74,32,68,31,74,56.0,62.0,76.0,78.0,58.0,75.0,179
6584,75,ST,3,3,72,74,70,73,63,82,33,91,88.0,52.0,76.0,76.0,67.0,70.0,187
6594,75,ST,3,3,60,80,58,68,40,73,30,80,54.0,53.0,72.0,85.0,50.0,74.0,185
6595,75,CB,2,2,67,52,68,66,75,75,22,73,68.0,69.0,67.0,77.0,68.0,73.0,182
6596,75,ST,3,3,66,74,56,71,30,82,32,93,76.0,70.0,74.0,72.0,52.0,68.0,177
6603,93,RW,4,4,85,92,91,95,34,65,34,72,44.0,95.0,96.0,68.0,91.0,72.0,170
6604,92,ST,4,4,78,92,79,86,44,82,33,81,81.0,82.0,88.0,85.0,70.0,76.0,185
6605,91,ST,5,4,97,88,80,92,36,77,23,73,62.0,83.0,91.0,78.0,71.0,88.0,182
6606,91,LW,5,5,91,83,86,94,37,63,29,68,63.0,84.0,95.0,64.0,81.0,81.0,175
6607,91,CM,4,5,76,86,93,88,64,78,30,70,76.0,78.0,91.0,63.0,93.0,89.0,181
6609,91,ST,5,4,87,93,82,88,34,75,36,83,63.0,74.0,88.0,95.0,77.0,77.0,187
6612,90,ST,3,5,70,91,83,83,47,83,28,89,80.0,70.0,85.0,79.0,86.0,83.0,188
6613,90,CDM,2,3,78,66,75,82,87,83,30,70,93.0,92.0,81.0,77.0,79.0,97.0,168
6614,89,LM,4,5,88,87,82,86,43,69,29,78,62.0,78.0,84.0,60.0,74.0,88.0,183
6615,89,LW,4,4,91,83,80,89,44,77,29,69,75.0,88.0,88.0,87.0,71.0,85.0,175
6617,89,CDM,2,3,65,73,76,73,86,90,29,84,91.0,66.0,79.0,87.0,84.0,89.0,185
6620,89,CDM,3,4,70,73,86,84,83,79,26,75,89.0,84.0,85.0,79.0,90.0,94.0,177
6621,89,CB,2,3,78,60,71,72,91,84,30,92,83.0,53.0,76.0,90.0,86.0,69.0,193
6622,89,CF,4,4,76,86,81,87,39,77,34,81,63.0,72.0,90.0,79.0,73.0,78.0,185
6623,89,RW,4,3,90,87,81,90,45,75,29,71,63.0,91.0,89.0,69.0,75.0,85.0,175
6625,88,ST,3,4,84,87,74,78,39,83,28,94,71.0,52.0,77.0,76.0,70.0,71.0,191
6626,88,CM,3,5,53,81,91,81,71,68,31,76,60.0,71.0,88.0,32.0,93.0,75.0,183
6627,88,ST,3,3,89,91,65,80,45,88,21,94,85.0,72.0,85.0,74.0,51.0,82.0,194
6628,88,LW,4,3,91,82,79,87,45,66,27,69,59.0,93.0,86.0,57.0,69.0,79.0,170
6629,88,ST,3,4,72,90,82,84,47,83,34,83,87.0,78.0,86.0,69.0,77.0,78.0,182
6630,88,CAM,4,3,75,86,89,84,70,77,27,69,78.0,79.0,87.0,73.0,88.0,91.0,179
6631,88,CB,3,3,70,70,76,74,88,84,35,82,90.0,66.0,83.0,93.0,83.0,78.0,184
6633,87,CB,2,4,61,38,65,68,88,88,24,82,92.0,56.0,74.0,78.0,74.0,88.0,187
6634,87,CM,4,4,73,76,89,88,72,66,36,66,62.0,92.0,90.0,67.0,89.0,83.0,172
6635,87,LB,3,2,84,61,80,81,82,76,27,64,85.0,74.0,83.0,62.0,76.0,95.0,178
6636,87,RB,3,4,79,68,88,80,80,72,23,69,74.0,73.0,86.0,66.0,90.0,88.0,180
6637,87,CM,5,4,71,81,86,86,65,83,28,84,78.0,67.0,90.0,82.0,92.0,77.0,191
6638,87,RM,5,3,81,76,82,91,36,65,21,76,44.0,90.0,90.0,51.0,70.0,77.0,180
6640,87,CM,4,4,64,61,87,91,79,67,29,60,89.0,94.0,92.0,67.0,89.0,76.0,165
6641,87,RW,5,2,83,81,86,87,48,69,33,69,73.0,76.0,87.0,73.0,82.0,78.0,180
6642,87,CB,3,3,81,53,75,74,89,81,27,75,81.0,67.0,79.0,92.0,85.0,83.0,183
6643,87,ST,4,4,71,89,75,87,33,69,33,70,65.0,90.0,88.0,78.0,64.0,62.0,173
6644,87,CM,4,3,81,69,85,88,77,78,24,74,75.0,79.0,89.0,76.0,87.0,90.0,180
6645,87,CM,3,4,81,82,82,84,81,86,26,82,81.0,71.0,87.0,79.0,84.0,88.0,189
6646,87,CAM,3,4,67,84,83,80,56,71,32,76,62.0,71.0,84.0,77.0,79.0,86.0,185
6647,87,CF,4,3,84,86,86,90,40,60,28,75,43.0,94.0,93.0,75.0,79.0,70.0,177
6649,87,ST,3,4,86,87,67,81,39,77,31,85,77.0,85.0,83.0,82.0,53.0,78.0,185
6650,86,CB,2,4,80,41,53,69,87,84,26,80,84.0,56.0,72.0,84.0,49.0,79.0,188
6651,86,CB,3,3,56,59,77,73,89,77,33,96,71.0,62.0,79.0,70.0,86.0,66.0,191
6652,86,CM,3,4,88,80,81,82,78,82,26,74,83.0,69.0,84.0,69.0,83.0,90.0,184
6653,86,RW,5,4,81,79,81,90,38,60,30,67,48.0,88.0,91.0,56.0,75.0,75.0,179
6654,86,RB,4,4,85,71,83,84,80,72,27,74,73.0,78.0,85.0,72.0,78.0,90.0,182
6656,86,CAM,4,3,80,76,83,91,54,67,27,64,70.0,92.0,90.0,51.0,76.0,93.0,173
6657,86,CB,2,3,63,50,72,69,86,80,27,85,81.0,60.0,78.0,80.0,80.0,72.0,191
6658,86,CDM,3,4,61,70,77,78,82,82,25,82,76.0,65.0,82.0,72.0,83.0,87.0,191
6659,86,LB,3,3,86,69,81,83,77,71,32,68,75.0,85.0,85.0,80.0,79.0,87.0,170
6660,86,CDM,3,3,42,62,79,80,82,75,33,76,81.0,50.0,86.0,66.0,85.0,78.0,189
6661,86,CM,3,4,50,83,90,81,71,69,32,74,58.0,72.0,86.0,49.0,90.0,78.0,182
6662,86,ST,3,4,79,86,77,84,46,73,29,77,61.0,70.0,85.0,76.0,75.0,79.0,180
6663,86,LM,4,3,93,76,79,88,30,60,25,76,35.0,84.0,88.0,73.0,74.0,69.0,180
6665,86,LW,4,4,87,78,85,90,36,45,30,59,34.0,93.0,93.0,50.0,84.0,74.0,163
6666,86,CDM,3,2,67,69,78,78,85,83,28,78,85.0,64.0,81.0,75.0,82.0,88.0,188
6667,86,CB,2,3,82,49,64,65,87,82,28,81,80.0,39.0,78.0,81.0,76.0,76.0,191
6668,86,CB,2,3,81,28,51,65,87,85,30,89,83.0,34.0,64.0,82.0,63.0,70.0,187
6669,86,CB,2,3,68,46,60,59,89,85,37,85,88.0,57.0,57.0,91.0,67.0,71.0,187
6670,86,CM,5,3,63,72,86,90,70,66,30,70,72.0,90.0,92.0,80.0,89.0,74.0,174
6671,86,ST,3,4,85,84,70,80,52,73,34,74,87.0,76.0,82.0,80.0,60.0,76.0,179
6672,85,CB,2,3,53,54,72,72,86,78,37,79,76.0,66.0,79.0,88.0,80.0,68.0,183
6673,85,RB,3,3,80,54,78,80,81,80,29,73,84.0,81.0,83.0,77.0,74.0,89.0,173
6674,85,CM,3,3,55,67,86,81,73,73,30,68,79.0,72.0,87.0,58.0,89.0,87.0,180
6675,85,CAM,4,4,73,84,84,85,47,63,32,71,51.0,82.0,86.0,68.0,79.0,67.0,180
6676,85,LW,4,4,84,80,82,88,35,63,30,74,54.0,89.0,88.0,55.0,81.0,77.0,175
6677,85,RB,3,2,92,63,76,78,80,82,31,83,84.0,69.0,81.0,83.0,77.0,86.0,183
6678,85,CM,4,4,65,80,85,86,73,72,31,80,70.0,77.0,89.0,61.0,85.0,74.0,180
6679,85,ST,4,4,84,81,72,85,48,84,24,72,86.0,89.0,85.0,88.0,73.0,80.0,174
6680,85,CB,2,4,72,41,64,70,87,79,29,78,77.0,59.0,75.0,79.0,71.0,80.0,189
6681,85,CM,3,4,70,75,85,81,79,80,29,75,79.0,82.0,83.0,59.0,84.0,93.0,176
6682,85,ST,4,3,80,84,84,87,52,72,30,73,73.0,83.0,89.0,90.0,82.0,86.0,176
6683,85,RB,3,4,95,71,78,83,76,78,23,73,75.0,79.0,83.0,80.0,73.0,91.0,181
